Date,NAV
2012-06-19,0.9248834767555795
2012-06-20,0.9210112730678429
2012-06-21,0.9247411218670164
2012-06-22,0.925834778264072
2012-06-25,0.926694344157538
2012-06-26,0.92897705567446
2012-06-27,0.9259854508310925
2012-06-28,0.927424109944658
2012-06-29,0.9243493606779116
2012-07-02,0.9155147709709921
2012-07-03,0.9197530997257283
2012-07-04,0.9146680808980041
2012-07-05,0.9195145773495743
2012-07-06,0.9240551434308905
2012-07-09,0.9273422783461555
2012-07-10,0.9269689781581912
2012-07-11,0.9291333979340798
2012-07-12,0.931969352418777
2012-07-13,0.9295416169560435
2012-07-16,0.9290322351312884
2012-07-17,0.9271136500887738
2012-07-18,0.9294410142599228
2012-07-19,0.9322453831265183
2012-07-20,0.9372153306605989
2012-07-23,0.9451100351810324
2012-07-24,0.9482411551500851
2012-07-25,0.9488890354533865
2012-07-26,0.9426636346617309
2012-07-27,0.9384113816497219
2012-07-30,0.9380629585406018
2012-07-31,0.9434729367450683
2012-08-01,0.9422052875903574
2012-08-02,0.9434325660682711
2012-08-03,0.9457482897286486
2012-08-06,0.9383708276951389
2012-08-07,0.9397608410135623
2012-08-08,0.9373400835068719
2012-08-09,0.9387625533404951
2012-08-10,0.9428262295404672
2012-08-13,0.9442060867157641
2012-08-14,0.9398306469453356
2012-08-15,0.9398553096348811
2012-08-16,0.9430923305925556
2012-08-17,0.9400753212381577
2012-08-20,0.9391698594446344
2012-08-21,0.9391623466399003
2012-08-22,0.9336908610386365
2012-08-23,0.9327827078041656
2012-08-24,0.9312364214902086
2012-08-27,0.9330360332714108
2012-08-28,0.9322571957330756
2012-08-29,0.9286553188662621
2012-08-30,0.9274344698167638
2012-08-31,0.9251749830044151
2012-09-03,0.9241146874281199
2012-09-04,0.9194093334701392
2012-09-05,0.9198654555808231
2012-09-06,0.9169960191607168
2012-09-07,0.9159122067223414
2012-09-10,0.914255000202647
2012-09-11,0.913453165608205
2012-09-12,0.9134036978159062
2012-09-13,0.9181202850879651
2012-09-14,0.9138894574259778
2012-09-17,0.9112241292214401
2012-09-18,0.9101003441458926
2012-09-19,0.9099706833638175
2012-09-20,0.9137875246800828
2012-09-21,0.9158711056126857
2012-09-24,0.9131005350414415
2012-09-25,0.9149242158115846
2012-09-26,0.9135924477818177
2012-09-27,0.9125136306651227
2012-09-28,0.9159077660963649
2012-10-01,0.9139834597783828
2012-10-02,0.9124835916074714
2012-10-03,0.9090956135751116
2012-10-04,0.9062231203320336
2012-10-05,0.9092455360068931
2012-10-08,0.9131097358047807
2012-10-09,0.9152373927930203
2012-10-10,0.9112910550663001
2012-10-11,0.912140021383638
2012-10-12,0.9100951857187648
2012-10-15,0.911757671602186
2012-10-16,0.9137425611253515
2012-10-17,0.9086190912612865
2012-10-18,0.9089262763912951
2012-10-19,0.9093473006976098
2012-10-22,0.9075883504827505
2012-10-23,0.9059996323955312
2012-10-24,0.9071230158420636
2012-10-25,0.9112625869862251
2012-10-26,0.9130023595451738
2012-10-29,0.9103067627397354
2012-10-30,0.9092502280288742
2012-10-31,0.9085369147786346
2012-11-01,0.9121967339083157
2012-11-02,0.9156345714249505
2012-11-05,0.9189231435874485
2012-11-06,0.9198424646442787
2012-11-07,0.9182224796894243
2012-11-08,0.9138783203286672
2012-11-09,0.9127409097381025
2012-11-12,0.911574476250131
2012-11-13,0.9144562071938194
2012-11-14,0.91405572192786
2012-11-15,0.9152669113709513
2012-11-16,0.9178180956281967
2012-11-19,0.9190209109155563
2012-11-20,0.9215600599032974
2012-11-21,0.9207149447381914
2012-11-22,0.9258580956593393
2012-11-23,0.9242033919038861
2012-11-26,0.9256658490415907
2012-11-27,0.9227186947945293
2012-11-28,0.9215663163093476
2012-11-29,0.9229646393446919
2012-11-30,0.9207037280853377
2012-12-03,0.9225838517589979
2012-12-04,0.9228633752533754
2012-12-05,0.918557731098061
2012-12-06,0.9214803556543232
2012-12-07,0.921784038380405
2012-12-10,0.9229776852268695
2012-12-11,0.9229799527962056
2012-12-12,0.9236754472319616
2012-12-13,0.9255794012147868
2012-12-14,0.9266083282800422
2012-12-17,0.9265076614099909
2012-12-18,0.9231927851533301
2012-12-19,0.9208524057058289
2012-12-20,0.9210269080328924
2012-12-21,0.9204177316741936
2012-12-24,0.9177005010192286
2012-12-25,0.9172707481126487
2012-12-26,0.9185730999591311
2012-12-27,0.9167377915029039
2012-12-28,0.91795375265176
2012-12-31,0.917994341131427
2013-01-01,0.9236116281986956
2013-01-02,0.9252601033840967
2013-01-03,0.9310341218613277
2013-01-04,0.9320786533237995
2013-01-07,0.9328647814978795
2013-01-08,0.9320827090823064
2013-01-09,0.9306354782369348
2013-01-10,0.9375149326421712
2013-01-11,0.9485489256936277
2013-01-14,0.9485821360751269
2013-01-15,0.9472771850466917
2013-01-16,0.9460597138078536
2013-01-17,0.9451782600622044
2013-01-18,0.94846902453116
2013-01-21,0.9486609380659274
2013-01-22,0.9448768299015
2013-01-23,0.9412010592480416
2013-01-24,0.9506825595416131
2013-01-25,0.9545893122594339
2013-01-28,0.9547456408471734
2013-01-29,0.9544347615222452
2013-01-30,0.9549239077862502
2013-01-31,0.9523971024214125
2013-02-01,0.95484910230082
2013-02-04,0.9568705390970251
2013-02-05,0.9521617703025502
2013-02-06,0.9554272778445109
2013-02-07,0.9536372506571603
2013-02-08,0.9539177112510058
2013-02-11,0.9491293635134482
2013-02-12,0.9597421215606158
2013-02-13,0.9575267393125719
2013-02-14,0.9572223252488592
2013-02-15,0.9524378322836927
2013-02-18,0.9572284080392335
2013-02-19,0.958523357673807
2013-02-20,0.9587257148392787
2013-02-21,0.9534368855206246
2013-02-22,0.9486256166647985
2013-02-25,0.9513935450202647
2013-02-26,0.9381487462816913
2013-02-27,0.9349611086327786
2013-02-28,0.9362743517672266
2013-03-01,0.9455739569426141
2013-03-04,0.9528746407280639
2013-03-05,0.9535676513856927
2013-03-06,0.955151352489507
2013-03-07,0.9595639401204978
2013-03-08,0.9666801247063936
2013-03-11,0.96541640075043
2013-03-12,0.9703932906347856
2013-03-13,0.9687175641216441
2013-03-14,0.967964923122751
2013-03-15,0.9645950700846445
2013-03-18,0.9607652480719682
2013-03-19,0.9638767118960108
2013-03-20,0.965004861195274
2013-03-21,0.9717461382635671
2013-03-22,0.9685453639906187
2013-03-25,0.9682353266617747
2013-03-26,0.9616167471806573
2013-03-27,0.9635794739650461
2013-03-28,0.9616631836598818
2013-03-29,0.9581388650025316
2013-04-01,0.9584537576177397
2013-04-02,0.9533256321587842
2013-04-03,0.9570523133943749
2013-04-04,0.9531625731424038
2013-04-05,0.9648740318993745
2013-04-08,0.9709540429129918
2013-04-09,0.9745460336882836
2013-04-10,0.9753183370131218
2013-04-11,0.9813045463535348
2013-04-12,0.9805181627657055
2013-04-15,0.9743576305135566
2013-04-16,0.9687041440560029
2013-04-17,0.971316523208358
2013-04-18,0.9709471137367506
2013-04-19,0.9701333868102718
2013-04-22,0.9769312711947565
2013-04-23,0.9748609773609813
2013-04-24,0.9761293196313304
2013-04-25,0.9749187649590357
2013-04-26,0.9719561415878462
2013-04-29,0.9649243797199555
2013-04-30,0.9633970005442689
2013-05-01,0.9591614334084743
2013-05-02,0.9564187119192927
2013-05-03,0.9588905575911908
2013-05-06,0.9636051678618283
2013-05-07,0.9642670904789755
2013-05-08,0.9597364296770439
2013-05-09,0.9564546699469908
2013-05-10,0.960325273544691
2013-05-13,0.9609908516242486
2013-05-14,0.9593693497161645
2013-05-15,0.9630108300334044
2013-05-16,0.9643639457825273
2013-05-17,0.9601689509781078
2013-05-20,0.9661994552738613
2013-05-21,0.9671047477982897
2013-05-22,0.970627554082151
2013-05-23,0.9694365348106154
2013-05-24,0.9614338432463478
2013-05-27,0.9570893892956602
2013-05-28,0.9537918793647543
2013-05-29,0.9631420641357247
2013-05-30,0.956116604905627
2013-05-31,0.9619111041763332
2013-06-03,0.9552600143032358
2013-06-04,0.9544725373899599
2013-06-05,0.9482218840203244
2013-06-06,0.9434822915607454
2013-06-07,0.9354586391822267
2013-06-10,0.9312546322529938
2013-06-11,0.9397028400586821
2013-06-12,0.92203244982878
2013-06-13,0.9319991275534625
2013-06-14,0.9310454289021778
2013-06-17,0.9255316935407523
2013-06-18,0.9218692582461894
2013-06-19,0.920735746515319
2013-06-20,0.9219052291470405
2013-06-21,0.9169396975119223
2013-06-24,0.9132193349321286
2013-06-25,0.9085399806820362
2013-06-26,0.9078414103789166
2013-06-27,0.906099635284233
2013-06-28,0.9028391000696218
2013-07-01,0.909266313894216
2013-07-02,0.9110137539484077
2013-07-03,0.9134262215982569
2013-07-04,0.919832137646294
2013-07-05,0.9160300863311476
2013-07-08,0.9197174764774816
2013-07-09,0.9167831207663895
2013-07-10,0.9138141680336823
2013-07-11,0.9129454515750849
2013-07-12,0.9170694634569325
2013-07-15,0.9184917033494675
2013-07-16,0.915355333909169
2013-07-17,0.9122806587854265
2013-07-18,0.9133695099779298
2013-07-19,0.9199372868869524
2013-07-22,0.9190795772573783
2013-07-23,0.9165151223944084
2013-07-24,0.913077622122068
2013-07-25,0.923516967813269
2013-07-26,0.9215188144893554
2013-07-29,0.9195644754736316
2013-07-30,0.9199795573833928
2013-07-31,0.924196908131611
2013-08-01,0.9299200273386475
2013-08-02,0.9325806544277511
2013-08-05,0.9243626384677263
2013-08-06,0.925825906968142
2013-08-07,0.9250324425443758
2013-08-08,0.9283019684860877
2013-08-09,0.923717445026855
2013-08-12,0.9182119715323006
2013-08-13,0.9206294317794215
2013-08-14,0.9244448360971483
2013-08-15,0.9243306008468761
2013-08-16,0.9255612924508517
2013-08-19,0.9262224962940513
2013-08-20,0.9297717921787386
2013-08-21,0.9284394141520643
2013-08-22,0.933222509210855
2013-08-23,0.9329810322586259
2013-08-26,0.9283187010881425
2013-08-27,0.931814566953157
2013-08-28,0.9309026574928254
2013-08-29,0.9330888180987161
2013-08-30,0.9307620987474367
2013-09-02,0.9293619926413008
2013-09-03,0.930131497550615
2013-09-04,0.9285394271080822
2013-09-05,0.9276524871020957
2013-09-06,0.930205559740037
2013-09-09,0.9283242880010104
2013-09-10,0.9266364229878977
2013-09-11,0.9246094572095593
2013-09-12,0.9267882016108977
2013-09-13,0.9297324398354682
2013-09-16,0.9297161760954508
2013-09-17,0.9278879297437528
2013-09-18,0.9292105904876448
2013-09-19,0.9228101646548623
2013-09-20,0.9326166226731156
2013-09-23,0.9387191621167404
2013-09-24,0.9361902485997723
2013-09-25,0.9339500512781718
2013-09-26,0.9394336855358688
2013-09-27,0.9421324456241742
2013-09-30,0.9458729440570071
2013-10-01,0.945793974368266
2013-10-02,0.9403329749978588
2013-10-03,0.9401155226299488
2013-10-04,0.9391904379395785
2013-10-07,0.9343759423827158
2013-10-08,0.9335268330715174
2013-10-09,0.935489595495755
2013-10-10,0.9335484859924359
2013-10-11,0.9331437041471603
2013-10-14,0.9367936455459654
2013-10-15,0.9363325107302781
2013-10-16,0.9379477735914095
2013-10-17,0.9354390980770003
2013-10-18,0.9346543332970985
2013-10-21,0.9337556240526811
2013-10-22,0.9351239300654406
2013-10-23,0.9362964203173925
2013-10-24,0.9349495611131076
2013-10-25,0.9329277140608555
2013-10-28,0.9335058499802621
2013-10-29,0.9345393773512155
2013-10-30,0.935260605771263
2013-10-31,0.9362913946753005
2013-11-01,0.9345756913357344
2013-11-04,0.9356952206118181
2013-11-05,0.9354447372415804
2013-11-06,0.9421095348300169
2013-11-07,0.9430843536687296
2013-11-08,0.9422191419241999
2013-11-11,0.9449065447624688
2013-11-12,0.9474850056407434
2013-11-13,0.9488203476075314
2013-11-14,0.9487248742921385
2013-11-15,0.949101539849357
2013-11-18,0.9494472311749768
2013-11-19,0.9474354334743231
2013-11-20,0.948314661136014
2013-11-21,0.9448448210606447
2013-11-22,0.9494349374351079
2013-11-25,0.9506273492610198
2013-11-26,0.9517119764772382
2013-11-27,0.9536763535400034
2013-11-28,0.958241861240553
2013-11-29,0.9560883533432062
2013-12-02,0.9598400856119027
2013-12-03,0.963674546232438
2013-12-04,0.9661884487134922
2013-12-05,0.9715458657801446
2013-12-06,0.9698379740267505
2013-12-09,0.972518150502418
2013-12-10,0.9743283961925424
2013-12-11,0.9716728080018263
2013-12-12,0.9752424301255938
2013-12-13,0.979452668888138
2013-12-16,0.9773008174599523
2013-12-17,0.975703221605515
2013-12-18,0.9769003325983733
2013-12-19,0.981938025766652
2013-12-20,0.9805697522092545
2013-12-23,0.9789795766641208
2013-12-24,0.9785366293245962
2013-12-25,0.9774524117448832
2013-12-26,0.9784054445690895
2013-12-27,0.9816305402776714
2013-12-30,0.9902849223634468
2013-12-31,0.9864412920726715
2014-01-01,0.9864905803181545
2014-01-02,0.9891257779431941
2014-01-03,0.9900138109819974
2014-01-06,0.9888744579527543
2014-01-07,0.990226511828874
2014-01-08,0.9938933070520298
2014-01-09,0.9976494077743923
2014-01-10,0.9973220660426357
2014-01-13,0.9962673043176945
2014-01-14,0.9955339182380494
2014-01-15,1.0023623453090935
2014-01-16,1.0032479562446064
2014-01-17,1.0092399842470159
2014-01-20,1.0086289816366427
2014-01-21,1.0110393307260446
2014-01-22,1.0131304717385563
2014-01-23,1.016747756392701
2014-01-24,1.0233790535870537
2014-01-27,1.0234176465999427
2014-01-28,1.0200080946482522
2014-01-29,1.012053999540003
2014-01-30,1.0192032744975432
2014-01-31,1.0148133347864012
2014-02-03,1.0100580671939194
2014-02-04,1.0077636462717783
2014-02-05,1.005454613918792
2014-02-06,1.003565244494406
2014-02-07,1.0014775759365178
2014-02-10,1.0052360213016462
2014-02-11,1.0034974066784017
2014-02-12,1.0001585544709148
2014-02-13,1.0016606668311132
2014-02-14,1.004153574998039
2014-02-17,1.0022066268041057
2014-02-18,1.001595164951607
2014-02-19,0.9997197001849341
2014-02-20,1.0055892644760573
2014-02-21,1.0061521164357825
2014-02-24,1.0034897321144645
2014-02-25,1.0025879721362858
2014-02-26,1.0046354581583927
2014-02-27,1.007813506175263
2014-02-28,1.0074921577182006
2014-03-03,1.010544956524106
2014-03-04,1.0099887837983426
2014-03-05,1.0080008697565512
2014-03-06,1.0060419556468299
2014-03-07,1.0043614756711077
2014-03-10,1.0116475390289283
2014-03-11,1.012587305415683
2014-03-12,1.014809155528458
2014-03-13,1.0159669348130167
2014-03-14,1.0125389651472132
2014-03-17,1.012424565738482
2014-03-18,1.0110479974092217
2014-03-19,1.0137259327994907
2014-03-20,1.0172026461218955
2014-03-21,1.0150201514420576
2014-03-24,1.0128174381321662
2014-03-25,1.0114235079757434
2014-03-26,1.0093565164088478
2014-03-27,1.004533429533677
2014-03-28,1.002674652466569
2014-03-31,1.004448135502043
2014-04-01,1.0019337022922745
2014-04-02,1.000459630491732
2014-04-03,0.9975153293875
2014-04-04,0.996512366665335
2014-04-07,0.9929100682455917
2014-04-08,0.9943175320861569
2014-04-09,0.9924288626897138
2014-04-10,0.9949438575490529
2014-04-11,0.9929698303456798
2014-04-14,0.993686610164829
2014-04-15,0.9939370461277326
2014-04-16,0.9937086826609524
2014-04-17,0.9967687400282966
2014-04-18,0.9950691022601797
2014-04-21,0.9960607970518142
2014-04-22,0.9957663137234565
2014-04-23,0.997746256132449
2014-04-24,1.0000219044501346
2014-04-25,0.9983518403871505
2014-04-28,0.999289534660934
2014-04-29,0.9971977790656829
2014-04-30,0.9955926509352928
2014-05-01,0.9968028720228038
2014-05-02,0.9976563645305481
2014-05-05,0.9984330899282435
2014-05-06,0.9993058100450553
2014-05-07,0.9975426562378553
2014-05-08,0.994984254634657
2014-05-09,0.9899495320262319
