,Close,High,Low,Open,Volume,"('Close', 'EURCAD=X')","('High', 'EURCAD=X')","('Low', 'EURCAD=X')","('Open', 'EURCAD=X')","('Volume', 'EURCAD=X')"
2016-02-09,1.5580400228500366,1.5709600448608398,1.5499600172042847,1.5583000183105469,0,,,,,
2016-02-10,1.5671000480651855,1.5724600553512573,1.5454200506210327,1.5670599937438965,0,,,,,
2016-02-11,1.5703999996185303,1.5889699459075928,1.5677000284194946,1.5709999799728394,0,,,,,
2016-02-12,1.5748100280761719,1.5772299766540527,1.560539960861206,1.5749200582504272,0,,,,,
2016-02-15,1.5528600215911865,1.5546000003814697,1.539430022239685,1.552899956703186,0,,,,,
2016-02-16,1.5443999767303467,1.5506500005722046,1.5322999954223633,1.544659972190857,0,,,,,
2016-02-17,1.5450299978256226,1.5529999732971191,1.5246000289916992,1.5443400144577026,0,,,,,
2016-02-18,1.5210000276565552,1.5253900289535522,1.5140199661254883,1.5211999416351318,0,,,,,
2016-02-19,1.5260000228881836,1.5365500450134277,1.5253000259399414,1.5255999565124512,0,,,,,
2016-02-22,1.5336099863052368,1.5336500406265259,1.506100058555603,1.5336099863052368,0,,,,,
2016-02-23,1.5108699798583984,1.5225399732589722,1.5082900524139404,1.510740041732788,0,,,,,
2016-02-24,1.5208899974822998,1.5262900590896606,1.5144799947738647,1.5207200050354004,0,,,,,
2016-02-25,1.509179949760437,1.5147600173950195,1.496340036392212,1.509220004081726,0,,,,,
2016-02-26,1.493109941482544,1.4983999729156494,1.4793000221252441,1.4926799535751343,0,,,,,
2016-02-29,1.4796899557113647,1.4839999675750732,1.4682899713516235,1.480180025100708,0,,,,,
2016-03-01,1.4736299514770508,1.4747300148010254,1.4589300155639648,1.4736000299453735,0,,,,,
2016-03-02,1.4600900411605835,1.464050054550171,1.4555000066757202,1.4602999687194824,0,,,,,
2016-03-03,1.459529995918274,1.4695899486541748,1.455340027809143,1.4595600366592407,0,,,,,
2016-03-04,1.4675999879837036,1.4808000326156616,1.4630099534988403,1.4674999713897705,0,,,,,
2016-03-07,1.4656599760055542,1.467419981956482,1.4596999883651733,1.4657200574874878,0,,,,,
2016-03-08,1.464110016822815,1.4819999933242798,1.4635900259017944,1.4635900259017944,0,,,,,
2016-03-09,1.476199984550476,1.4768400192260742,1.4623299837112427,1.4759600162506104,0,,,,,
2016-03-10,1.4554100036621094,1.4850000143051147,1.4391100406646729,1.4554100036621094,0,,,,,
2016-03-11,1.4905600547790527,1.493299961090088,1.4670300483703613,1.4905799627304077,0,,,,,
2016-03-14,1.4781700372695923,1.4794399738311768,1.4695899486541748,1.4778200387954712,0,,,,,
2016-03-15,1.4734100103378296,1.4873700141906738,1.4728000164031982,1.4733999967575073,0,,,,,
2016-03-16,1.4833999872207642,1.4853999614715576,1.476430058479309,1.4834699630737305,0,,,,,
2016-03-17,1.471690058708191,1.4768999814987183,1.4617600440979004,1.4713000059127808,0,,,,,
2016-03-18,1.4693100452423096,1.4711099863052368,1.4592100381851196,1.469599962234497,0,,,,,
2016-03-21,1.4711300134658813,1.4746299982070923,1.4661999940872192,1.470900058746338,0,,,,,
2016-03-22,1.4708000421524048,1.4718199968338013,1.4632999897003174,1.470900058746338,0,,,,,
2016-03-23,1.4639699459075928,1.476889967918396,1.4606800079345703,1.4643900394439697,0,,,,,
2016-03-24,1.4768199920654297,1.483489990234375,1.476099967956543,1.4763100147247314,0,,,,,
2016-03-25,1.4795900583267212,1.4809800386428833,1.4764800071716309,1.4782500267028809,0,,,,,
2016-03-28,1.4808499813079834,1.481850028038025,1.4764000177383423,1.4810899496078491,0,,,,,
2016-03-29,1.4758800268173218,1.4794399738311768,1.4706699848175049,1.4758399724960327,0,,,,,
2016-03-30,1.4747099876403809,1.4777499437332153,1.4668999910354614,1.4747999906539917,0,,,,,
2016-03-31,1.4707800149917603,1.4775099754333496,1.465630054473877,1.4706000089645386,0,,,,,
2016-04-01,1.4780999422073364,1.4976099729537964,1.4754999876022339,1.4780999422073364,0,,,,,
2016-04-04,1.485360026359558,1.4885200262069702,1.4821900129318237,1.4855899810791016,0,,,,,
2016-04-05,1.4890300035476685,1.5025099515914917,1.4886200428009033,1.4890300035476685,0,,,,,
2016-04-06,1.4956599473953247,1.5002700090408325,1.4907000064849854,1.4954999685287476,0,,,,,
2016-04-07,1.491529941558838,1.5016000270843506,1.485859990119934,1.4910600185394287,0,,,,,
2016-04-08,1.4944000244140625,1.4940799474716187,1.4768199920654297,1.4939600229263306,0,,,,,
2016-04-11,1.480180025100708,1.4853999614715576,1.4729199409484863,1.479889988899231,0,,,,,
2016-04-12,1.473230004310608,1.4747999906539917,1.45701003074646,1.472830057144165,0,,,,,
2016-04-13,1.453320026397705,1.4542900323867798,1.4383000135421753,1.453320026397705,0,,,,,
2016-04-14,1.4455000162124634,1.4508999586105347,1.4427000284194946,1.4453699588775635,0,,,,,
2016-04-15,1.4467799663543701,1.458899974822998,1.4407099485397339,1.4467899799346924,0,,,,,
2016-04-18,1.4661999940872192,1.4677499532699585,1.4487500190734863,1.4661400318145752,0,,,,,
2016-04-19,1.4438400268554688,1.4479399919509888,1.437000036239624,1.444100022315979,0,,,,,
2016-04-20,1.4421099424362183,1.445889949798584,1.4271399974822998,1.4418100118637085,0,,,,,
2016-04-21,1.4291000366210938,1.4425899982452393,1.4259999990463257,1.4293800592422485,0,,,,,
2016-04-22,1.4368000030517578,1.4381999969482422,1.4199999570846558,1.4366199970245361,0,,,,,
2016-04-25,1.423110008239746,1.4305000305175781,1.4229600429534912,1.4230200052261353,0,,,,,
2016-04-26,1.4282499551773071,1.43271005153656,1.4246000051498413,1.428320050239563,0,,,,,
2016-04-27,1.424299955368042,1.431399941444397,1.4221999645233154,1.424530029296875,0,,,,,
2016-04-28,1.4254399538040161,1.4305599927902222,1.4182699918746948,1.4251999855041504,0,,,,,
2016-04-29,1.4254599809646606,1.4377800226211548,1.4228999614715576,1.4251500368118286,0,,,,,
2016-05-02,1.4377399682998657,1.4451299905776978,1.4364299774169922,1.4372700452804565,0,,,,,
2016-05-03,1.4435900449752808,1.4623199701309204,1.4421000480651855,1.4436899423599243,0,,,,,
2016-05-04,1.460710048675537,1.4817899465560913,1.4599800109863281,1.4607700109481812,0,,,,,
2016-05-05,1.4780399799346924,1.478369951248169,1.4620399475097656,1.4778599739074707,0,,,,,
2016-05-06,1.4657000303268433,1.4789400100708008,1.4655799865722656,1.4655799865722656,0,,,,,
2016-05-09,1.4723399877548218,1.4819300174713135,1.4697200059890747,1.472390055656433,0,,,,,
2016-05-10,1.4751100540161133,1.4776899814605713,1.471560001373291,1.4751499891281128,0,,,,,
2016-05-11,1.4689799547195435,1.4763400554656982,1.466670036315918,1.4689699411392212,0,,,,,
2016-05-12,1.4694499969482422,1.469599962234497,1.4565900564193726,1.4692399501800537,0,,,,,
2016-05-13,1.4606399536132812,1.4638700485229492,1.457319974899292,1.4605599641799927,0,,,,,
2016-05-16,1.4660199880599976,1.466439962387085,1.4597100019454956,1.466249942779541,0,,,,,
2016-05-17,1.4593100547790527,1.468790054321289,1.4541800022125244,1.4596999883651733,0,,,,,
2016-05-18,1.4607000350952148,1.4649399518966675,1.4555799961090088,1.4601900577545166,0,,,,,
2016-05-19,1.4614100456237793,1.4732999801635742,1.4617300033569336,1.4617300033569336,0,,,,,
2016-05-20,1.4663599729537964,1.475559949874878,1.46465003490448,1.4661500453948975,0,,,,,
2016-05-23,1.4727400541305542,1.4754799604415894,1.470020055770874,1.4726699590682983,0,,,,,
2016-05-24,1.4741100072860718,1.4778900146484375,1.4603099822998047,1.4742799997329712,0,,,,,
2016-05-25,1.4617799520492554,1.4638700485229492,1.454450011253357,1.4616999626159668,0,,,,,
2016-05-26,1.4541699886322021,1.4551700353622437,1.4442499876022339,1.4540200233459473,0,,,,,
2016-05-27,1.452049970626831,1.4581300020217896,1.4478199481964111,1.4522500038146973,0,,,,,
2016-05-30,1.4489200115203857,1.4568400382995605,1.449470043182373,1.4494999647140503,0,,,,,
2016-05-31,1.4537099599838257,1.460279941558838,1.4498800039291382,1.4537400007247925,0,,,,,
2016-06-01,1.4559600353240967,1.4654699563980103,1.451449990272522,1.4556299448013306,0,,,,,
2016-06-02,1.4627000093460083,1.469920039176941,1.4585700035095215,1.4628599882125854,0,,,,,
2016-06-03,1.4602099657058716,1.4694900512695312,1.4580800533294678,1.4602500200271606,0,,,,,
2016-06-06,1.4706499576568604,1.472540020942688,1.4575300216674805,1.4705400466918945,0,,,,,
2016-06-07,1.4559600353240967,1.45756995677948,1.4478199481964111,1.4558299779891968,0,,,,,
2016-06-08,1.448740005493164,1.4492299556732178,1.4408400058746338,1.4488099813461304,0,,,,,
2016-06-09,1.4465099573135376,1.4481300115585327,1.4387999773025513,1.4464399814605713,0,,,,,
2016-06-10,1.43996000289917,1.4419599771499634,1.4325499534606934,1.4402600526809692,0,,,,,
2016-06-13,1.436519980430603,1.4438600540161133,1.4361300468444824,1.4361300468444824,0,,,,,
2016-06-14,1.448140025138855,1.4491000175476074,1.4369699954986572,1.4482100009918213,0,,,,,
2016-06-15,1.4417099952697754,1.4521199464797974,1.439479947090149,1.4420599937438965,0,,,,,
2016-06-16,1.4538999795913696,1.4637399911880493,1.4501999616622925,1.4537899494171143,0,,,,,
2016-06-17,1.4539899826049805,1.4559799432754517,1.4461400508880615,1.4549800157546997,0,,,,,
2016-06-20,1.4576900005340576,1.4606300592422485,1.4478700160980225,1.4584200382232666,0,,,,,
2016-06-21,1.4490000009536743,1.4515700340270996,1.4411100149154663,1.4489400386810303,0,,,,,
2016-06-22,1.4402799606323242,1.448099970817566,1.4384100437164307,1.4406399726867676,0,,,,,
2016-06-23,1.4512100219726562,1.4535599946975708,1.4458999633789062,1.4513100385665894,0,,,,,
2016-06-24,1.4534399509429932,1.4537800550460815,1.4261499643325806,1.4532999992370605,0,,,,,
2016-06-27,1.437600016593933,1.4413299560546875,1.4299399852752686,1.4373699426651,0,,,,,
2016-06-28,1.439079999923706,1.4477800130844116,1.4348900318145752,1.43927001953125,0,,,,,
2016-06-29,1.4421800374984741,1.4466500282287598,1.4368499517440796,1.4422500133514404,0,,,,,
2016-06-30,1.4387099742889404,1.4438600540161133,1.4345799684524536,1.4385499954223633,0,,,,,
2016-07-01,1.439020037651062,1.4415600299835205,1.4331799745559692,1.4387600421905518,0,,,,,
2016-07-04,1.4368400573730469,1.4371399879455566,1.429229974746704,1.4368200302124023,0,,,,,
2016-07-05,1.4339300394058228,1.4463499784469604,1.431570053100586,1.4341200590133667,0,,,,,
2016-07-06,1.4388600587844849,1.445289969444275,1.4343500137329102,1.4390499591827393,0,,,,,
2016-07-07,1.438330054283142,1.4385600090026855,1.4287500381469727,1.4384900331497192,0,,,,,
2016-07-08,1.43818998336792,1.4449900388717651,1.4342299699783325,1.4380899667739868,0,,,,,
2016-07-11,1.4408600330352783,1.4530099630355835,1.4393999576568604,1.4411900043487549,0,,,,,
2016-07-12,1.4511100053787231,1.4526900053024292,1.4410899877548218,1.4507800340652466,0,,,,,
2016-07-13,1.443869948387146,1.4503200054168701,1.4373699426651,1.4438300132751465,0,,,,,
2016-07-14,1.4395699501037598,1.4440900087356567,1.4334800243377686,1.439479947090149,0,,,,,
2016-07-15,1.433459997177124,1.4380700588226318,1.429460048675537,1.4335600137710571,0,,,,,
2016-07-18,1.4323099851608276,1.4408400058746338,1.4288100004196167,1.4323099851608276,0,,,,,
2016-07-19,1.4346400499343872,1.4409099817276,1.4332900047302246,1.4343500137329102,0,,,,,
2016-07-20,1.434559941291809,1.4408799409866333,1.4330899715423584,1.4345699548721313,0,,,,,
2016-07-21,1.4396799802780151,1.4407099485397339,1.4324400424957275,1.4397000074386597,0,,,,,
2016-07-22,1.4421800374984741,1.4502700567245483,1.4382799863815308,1.4421800374984741,0,,,,,
2016-07-25,1.4408700466156006,1.4537500143051147,1.4392999410629272,1.440850019454956,0,,,,,
2016-07-26,1.4532999992370605,1.456719994544983,1.4498100280761719,1.452970027923584,0,,,,,
2016-07-27,1.4475599527359009,1.4536099433898926,1.4460500478744507,1.4474400281906128,0,,,,,
2016-07-28,1.4541200399398804,1.4626200199127197,1.4528499841690063,1.4541399478912354,0,,,,,
2016-07-29,1.4577100276947021,1.4658399820327759,1.4549299478530884,1.4574899673461914,0,,,,,
2016-08-01,1.4582799673080444,1.464169979095459,1.4554400444030762,1.4583100080490112,0,,,,,
2016-08-02,1.465459942817688,1.4712599515914917,1.4587299823760986,1.4653899669647217,0,,,,,
2016-08-03,1.470139980316162,1.4731999635696411,1.460510015487671,1.4701800346374512,0,,,,,
2016-08-04,1.4573999643325806,1.4574700593948364,1.4499499797821045,1.4574700593948364,0,,,,,
2016-08-05,1.4491000175476074,1.4615199565887451,1.4489200115203857,1.4492700099945068,0,,,,,
2016-08-08,1.4613900184631348,1.462049961090088,1.4550700187683105,1.461459994316101,0,,,,,
2016-08-09,1.4580700397491455,1.4614700078964233,1.4563499689102173,1.458359956741333,0,,,,,
2016-08-10,1.4582099914550781,1.460800051689148,1.4533799886703491,1.4582899808883667,0,,,,,
2016-08-11,1.4603699445724487,1.4609400033950806,1.4522000551223755,1.4605200290679932,0,,,,,
2016-08-12,1.446310043334961,1.451990008354187,1.444290041923523,1.4464600086212158,0,,,,,
2016-08-15,1.4468599557876587,1.4473799467086792,1.4423999786376953,1.4466099739074707,0,,,,,
2016-08-16,1.4456299543380737,1.4521199464797974,1.444200038909912,1.4454900026321411,0,,,,,
2016-08-17,1.450260043144226,1.4544899463653564,1.4491699934005737,1.450410008430481,0,,,,,
2016-08-18,1.4511799812316895,1.4530400037765503,1.4464999437332153,1.4510899782180786,0,,,,,
2016-08-19,1.4494999647140503,1.4589999914169312,1.4495999813079834,1.4497400522232056,0,,,,,
2016-08-22,1.4558000564575195,1.4670000076293945,1.4558000564575195,1.4562300443649292,0,,,,,
2016-08-23,1.4645600318908691,1.4652700424194336,1.4563599824905396,1.464359998703003,0,,,,,
2016-08-24,1.4595999717712402,1.4621000289916992,1.4530999660491943,1.4600399732589722,0,,,,,
2016-08-25,1.4561599493026733,1.460569977760315,1.4544999599456787,1.4561500549316406,0,,,,,
2016-08-26,1.457200050354004,1.458150029182434,1.450350046157837,1.4575400352478027,0,,,,,
2016-08-29,1.4574400186538696,1.4575400352478027,1.4531400203704834,1.4572999477386475,0,,,,,
2016-08-30,1.4557000398635864,1.4592399597167969,1.4543999433517456,1.455989956855774,0,,,,,
2016-08-31,1.4591599702835083,1.4640899896621704,1.4580999612808228,1.4592599868774414,0,,,,,
2016-09-01,1.4627000093460083,1.4672499895095825,1.4599000215530396,1.462649941444397,0,,,,,
2016-09-02,1.4663100242614746,1.4681700468063354,1.4503999948501587,1.466130018234253,0,,,,,
2016-09-05,1.449869990348816,1.4499000310897827,1.4392999410629272,1.4499000310897827,0,,,,,
2016-09-06,1.4417200088500977,1.44405996799469,1.4377000331878662,1.4417599439620972,0,,,,,
2016-09-07,1.445289969444275,1.4518200159072876,1.4421000480651855,1.4449299573898315,0,,,,,
2016-09-08,1.4478800296783447,1.4609400033950806,1.4472999572753906,1.4477699995040894,0,,,,,
2016-09-09,1.4561400413513184,1.4628100395202637,1.4556000232696533,1.4561599493026733,0,,,,,
2016-09-12,1.466629981994629,1.4742499589920044,1.4664000272750854,1.4668099880218506,0,,,,,
2016-09-13,1.4648300409317017,1.4814900159835815,1.4643000364303589,1.4645899534225464,0,,,,,
2016-09-14,1.4760700464248657,1.4869500398635864,1.4746500253677368,1.4761799573898315,0,,,,,
2016-09-15,1.4837499856948853,1.487130045890808,1.4766700267791748,1.483620047569275,0,,,,,
2016-09-16,1.479200005531311,1.483780026435852,1.4734899997711182,1.4798400402069092,0,,,,,
2016-09-19,1.4724299907684326,1.4756100177764893,1.4651800394058228,1.4724400043487549,0,,,,,
2016-09-20,1.4757299423217773,1.4803400039672852,1.4739999771118164,1.4754600524902344,0,,,,,
2016-09-21,1.470170021057129,1.4731999635696411,1.4649200439453125,1.4699499607086182,0,,,,,
2016-09-22,1.4641300439834595,1.4660999774932861,1.4612900018692017,1.4633400440216064,0,,,,,
2016-09-23,1.4625500440597534,1.477869987487793,1.4615000486373901,1.462090015411377,0,,,,,
2016-09-26,1.4774999618530273,1.488029956817627,1.4769799709320068,1.477929949760437,0,,,,,
2016-09-27,1.4878100156784058,1.4920300245285034,1.4800000190734863,1.487820029258728,0,,,,,
2016-09-28,1.4814800024032593,1.4859100580215454,1.4774099588394165,1.4815499782562256,0,,,,,
2016-09-29,1.466189980506897,1.47393000125885,1.4631999731063843,1.4660899639129639,0,,,,,
2016-09-30,1.475540041923523,1.4774800539016724,1.4634000062942505,1.4758100509643555,0,,,,,
2016-10-03,1.4749900102615356,1.4749300479888916,1.4686000347137451,1.4749300479888916,0,,,,,
2016-10-04,1.4701000452041626,1.4792200326919556,1.4665800333023071,1.4703600406646729,0,,,,,
2016-10-05,1.478600025177002,1.4831000566482544,1.4750499725341797,1.4792699813842773,0,,,,,
2016-10-06,1.4766700267791748,1.4799000024795532,1.4723999500274658,1.4765199422836304,0,,,,,
2016-10-07,1.4731700420379639,1.4847999811172485,1.4694499969482422,1.473330020904541,0,,,,,
2016-10-10,1.4833500385284424,1.48403000831604,1.4653700590133667,1.482990026473999,0,,,,,
2016-10-11,1.4665600061416626,1.4705899953842163,1.4609099626541138,1.4670499563217163,0,,,,,
2016-10-12,1.4629499912261963,1.464460015296936,1.4571000337600708,1.463129997253418,0,,,,,
2016-10-13,1.4616600275039673,1.4661099910736084,1.4577800035476685,1.461840033531189,0,,,,,
2016-10-14,1.4585299491882324,1.4589699506759644,1.4458800554275513,1.4583899974822998,0,,,,,
2016-10-17,1.4410500526428223,1.4478000402450562,1.4410699605941772,1.4410699605941772,0,,,,,
2016-10-18,1.444350004196167,1.4440399408340454,1.4357999563217163,1.443850040435791,0,,,,,
2016-10-19,1.4384900331497192,1.4419699907302856,1.4267899990081787,1.4385600090026855,0,,,,,
2016-10-20,1.4412599802017212,1.4560400247573853,1.4401999711990356,1.4411100149154663,0,,,,,
2016-10-21,1.4456000328063965,1.4513100385665894,1.4395999908447266,1.4456199407577515,0,,,,,
2016-10-24,1.4528199434280396,1.4577000141143799,1.4492900371551514,1.4527000188827515,0,,,,,
2016-10-25,1.4509999752044678,1.4524199962615967,1.4466500282287598,1.4510799646377563,0,,,,,
2016-10-26,1.4535000324249268,1.4623700380325317,1.4519699811935425,1.453510046005249,0,,,,,
2016-10-27,1.4586999416351318,1.4632400274276733,1.4577000141143799,1.4589699506759644,0,,,,,
2016-10-28,1.458799958229065,1.4653400182724,1.4579099416732788,1.458299994468689,0,,,,,
2016-10-31,1.4721800088882446,1.4726300239562988,1.4646799564361572,1.4721299409866333,0,,,,,
2016-11-01,1.4721100330352783,1.4804400205612183,1.4692000150680542,1.4722000360488892,0,,,,,
2016-11-02,1.4805099964141846,1.4908900260925293,1.4793000221252441,1.4805999994277954,0,,,,,
2016-11-03,1.486009955406189,1.489400029182434,1.4802000522613525,1.486009955406189,0,,,,,
2016-11-04,1.486199975013733,1.4952600002288818,1.4845999479293823,1.4864799976348877,0,,,,,
2016-11-07,1.4825299978256226,1.4868099689483643,1.4762500524520874,1.4821399450302124,0,,,,,
2016-11-08,1.4774199724197388,1.4785499572753906,1.4737800359725952,1.4773600101470947,0,,,,,
2016-11-09,1.4645899534225464,1.5278600454330444,1.4593700170516968,1.4650800228118896,0,,,,,
2016-11-10,1.4645400047302246,1.4700700044631958,1.4617700576782227,1.4642800092697144,0,,,,,
2016-11-11,1.4667600393295288,1.47475004196167,1.4652999639511108,1.466689944267273,0,,,,,
2016-11-14,1.4640300273895264,1.465250015258789,1.4527499675750732,1.4638400077819824,0,,,,,
2016-11-15,1.4549299478530884,1.461899995803833,1.445580005645752,1.4547300338745117,0,,,,,
2016-11-16,1.4429999589920044,1.4448299407958984,1.4329700469970703,1.4427499771118164,0,,,,,
2016-11-17,1.4373799562454224,1.4408299922943115,1.4317400455474854,1.4374500513076782,0,,,,,
2016-11-18,1.4377399682998657,1.4386299848556519,1.4296900033950806,1.437809944152832,0,,,,,
2016-11-21,1.4293999671936035,1.4329700469970703,1.4224799871444702,1.4297399520874023,0,,,,,
2016-11-22,1.4263900518417358,1.4272799491882324,1.421049952507019,1.4264500141143799,0,,,,,
2016-11-23,1.4280500411987305,1.4305100440979004,1.4188100099563599,1.428130030632019,0,,,,,
2016-11-24,1.4233800172805786,1.4288300275802612,1.421929955482483,1.4235700368881226,0,,,,,
2016-11-25,1.4246000051498413,1.4337999820709229,1.4232800006866455,1.424530029296875,0,,,,,
2016-11-28,1.4341100454330444,1.4386999607086182,1.416659951210022,1.4343700408935547,0,,,,,
2016-11-29,1.4228999614715576,1.4288899898529053,1.421339988708496,1.4231200218200684,0,,,,,
2016-11-30,1.429919958114624,1.4315600395202637,1.418910026550293,1.429960012435913,0,,,,,
2016-12-01,1.421839952468872,1.426859974861145,1.413540005683899,1.4217699766159058,0,,,,,
2016-12-02,1.418720006942749,1.4228299856185913,1.4130300283432007,1.4187300205230713,0,,,,,
2016-12-05,1.4096699953079224,1.4267699718475342,1.4053000211715698,1.408400058746338,0,,,,,
2016-12-06,1.427150011062622,1.430299997329712,1.4228999614715576,1.4273300170898438,0,,,,,
2016-12-07,1.4229799509048462,1.4285900592803955,1.4213000535964966,1.4227099418640137,0,,,,,
2016-12-08,1.4229600429534912,1.4328099489212036,1.4016000032424927,1.422719955444336,0,,,,,
2016-12-09,1.4011199474334717,1.4020800590515137,1.3875399827957153,1.4013400077819824,0,,,,,
2016-12-12,1.3845499753952026,1.394279956817627,1.3827999830245972,1.3846999406814575,0,,,,,
2016-12-13,1.3965799808502197,1.3984999656677246,1.3911000490188599,1.3968000411987305,0,,,,,
2016-12-14,1.395400047302246,1.398360013961792,1.3924000263214111,1.3959100246429443,0,,,,,
2016-12-15,1.3974800109863281,1.3982599973678589,1.387850046157837,1.3976000547409058,0,,,,,
2016-12-16,1.3887900114059448,1.3979400396347046,1.3878999948501587,1.388990044593811,0,,,,,
2016-12-19,1.3935600519180298,1.3997900485992432,1.3932000398635864,1.393489956855774,0,,,,,
2016-12-20,1.3944799900054932,1.3962299823760986,1.3880000114440918,1.3942400217056274,0,,,,,
2016-12-21,1.3891899585723877,1.3982800245285034,1.3889600038528442,1.3891899585723877,0,,,,,
2016-12-22,1.4002900123596191,1.41621994972229,1.3997000455856323,1.3997000455856323,0,,,,,
2016-12-23,1.4071099758148193,1.4163899421691895,1.4068000316619873,1.4071500301361084,0,,,,,
2016-12-26,1.4129999876022339,1.415429949760437,1.4067699909210205,1.4129799604415894,0,,,,,
2016-12-27,1.4135199785232544,1.4172799587249756,1.4114999771118164,1.4138699769973755,0,,,,,
2016-12-28,1.419700026512146,1.421839952468872,1.4097599983215332,1.4199600219726562,0,,,,,
2016-12-29,1.4114199876785278,1.4174599647521973,1.4106800556182861,1.4110000133514404,0,,,,,
2016-12-30,1.4246599674224854,1.4274300336837769,1.4131499528884888,1.4240200519561768,0,,,,,
2017-01-02,1.4130699634552002,1.4143199920654297,1.4031399488449097,1.413699984550476,0,,,,,
2017-01-03,1.4056099653244019,1.4077800512313843,1.3899999856948853,1.405500054359436,0,,,,,
2017-01-04,1.3979400396347046,1.4003499746322632,1.3887200355529785,1.3981399536132812,0,,,,,
2017-01-05,1.3960800170898438,1.4033900499343872,1.3951499462127686,1.3959599733352661,0,,,,,
2017-01-06,1.4028500318527222,1.405150055885315,1.391800045967102,1.4027299880981445,0,,,,,
2017-01-09,1.394219994544983,1.3974599838256836,1.3930000066757202,1.3941400051116943,0,,,,,
2017-01-10,1.3990399837493896,1.4032599925994873,1.3960399627685547,1.3986400365829468,0,,,,,
2017-01-11,1.3975499868392944,1.3988800048828125,1.3881499767303467,1.3974800109863281,0,,,,,
2017-01-12,1.3945499658584595,1.4006600379943848,1.386299967765808,1.3944799900054932,0,,,,,
2017-01-13,1.3958200216293335,1.4011399745941162,1.3939100503921509,1.395990014076233,0,,,,,
2017-01-16,1.3951499462127686,1.3958699703216553,1.390570044517517,1.394860029220581,0,,,,,
2017-01-17,1.3968499898910522,1.399049997329712,1.391700029373169,1.3964999914169312,0,,,,,
2017-01-18,1.397130012512207,1.400589942932129,1.3954999446868896,1.3971600532531738,0,,,,,
2017-01-19,1.4096100330352783,1.4171099662780762,1.407520055770874,1.4097100496292114,0,,,,,
2017-01-20,1.4198999404907227,1.4266400337219238,1.4184999465942383,1.419909954071045,0,,,,,
2017-01-23,1.4251699447631836,1.4307399988174438,1.4244999885559082,1.4249199628829956,0,,,,,
2017-01-24,1.4242000579833984,1.4285000562667847,1.4152300357818604,1.42399001121521,0,,,,,
2017-01-25,1.4111100435256958,1.412269949913025,1.4053000211715698,1.4110000133514404,0,,,,,
2017-01-26,1.4050999879837036,1.407420039176941,1.3967000246047974,1.4050500392913818,0,,,,,
2017-01-27,1.3982499837875366,1.405460000038147,1.3978999853134155,1.3983900547027588,0,,,,,
