Date,AUDJPY=X,AUDUSD=X,EURGBP=X,EURJPY=X,EURUSD=X,GBPUSD=X,NZDJPY=X,NZDUSD=X,USDCAD=X,USDCHF=X,USDJPY=X,USDMXN=X,USDNOK=X,USDSEK=X,USDTRY=X,USDZAR=X,EP_hard_ok,EP_msg
2012-03-08,0.07588321433727582,0.2200151856612009,0.0540640327056344,-0.14413502100865008,-0.03058465383027166,-0.07571494072471921,0.0648656167867116,0.22670465909593265,0.22620396792366568,-0.014726298313976443,0.04827758026545522,0.03698208877652181,-0.21343739857550237,0.2560849945493168,0.2734957490394173,0.0388245984057481,True,converged in 3 iters
2012-04-06,0.0177871957094988,0.16939403400936592,-0.01687324415192056,-0.18539015094191955,-0.04045924630695114,-0.048922632736233325,0.05887913210383233,0.33888314565713124,0.19412271686947458,-0.01340098834752698,0.15636619020385972,0.10962925957661308,-0.10122832769524134,0.04669378584795972,0.4118790310418561,0.09009091880061566,True,converged in 3 iters
2012-05-07,-0.08274333518614324,0.04228794983065118,-0.15924895264726663,-0.16572095332984035,-0.06403558337993316,0.09256834965450848,0.041370983747164844,0.26552309233915683,-0.033280143189733935,0.01608457925166939,0.12208467244038392,0.14715193697828885,-0.257928842103819,0.2077873409586649,0.2467253683093603,0.05545791665341493,True,converged in 3 iters
2012-06-05,0.013865025308838772,0.17254148918172557,-0.1413880407353001,-0.2889919873365026,-0.06995330593426995,-0.023563647507418257,-0.05592397307132832,0.20709076728609324,0.03752120355578302,0.08102037784320537,0.10561479702332886,0.23554553885368504,-0.16711960809746346,0.0018839262669215215,0.23184658733518446,0.16612972466295137,True,converged in 3 iters
2012-07-04,0.11350692340824763,0.277907224883436,-0.2113369588399008,-0.21721368911679284,-0.12084603515369773,0.015518953826154619,-0.002209185241681052,0.030412014241790308,0.24143088061210724,0.08717361775816701,0.08293266684333517,0.13485077231660167,-0.02313683681846596,-0.19238845629349158,0.06571519858084696,0.18342058606528344,True,converged in 3 iters
2012-08-02,0.20786177905659328,0.2638121899925931,-0.11871744747697917,-0.16468384091909477,-0.1457331856839755,-0.05517836116304933,-0.008712340801645362,-0.12711088122776545,0.06367837707711374,0.13277855695144333,-0.02643543185339489,0.022193159568563967,0.13044238921134949,-0.25151664295018306,-0.1377022284824829,0.14344318758377278,True,converged in 3 iters
2012-08-31,0.21290853174292032,0.21450803830168244,-0.1921448259956003,-0.09397665012172524,-0.12355670025274867,0.03739879714346083,-0.07376905501719877,-0.1375859626696815,-0.016786545447368937,0.14569745610373794,0.005389115914782609,-0.017489052004110203,0.06386952302121521,-0.35715482690826894,-0.08788134812669772,0.2198835712288006,True,converged in 3 iters
2012-10-01,0.05930607703350782,0.05788662216450221,-0.32182982150206335,-0.16290623449034894,-0.2175831289167008,0.09936669632677862,0.09292790208949438,0.03927053617455923,-0.15670884270311888,-0.13318001896832318,0.055349852463073765,-0.04895395260049132,0.02439493796845348,-0.18569948548460447,-0.1186649012554595,0.22597098985851996,True,converged in 3 iters
2012-10-30,0.03696751670718727,0.002370391433974354,-0.2458032024612299,-0.14237324470389134,-0.24582458184679568,0.017050191917382013,0.23258157778050556,0.13888419205641664,-0.11551862368836019,-0.1682863895698736,0.0697383012729485,-0.06461859819632722,-0.09479194917307038,-0.042860493352536146,-0.07805692494678106,0.3042738208927204,True,converged in 2 iters
2012-11-28,0.10667662408584713,-0.026184137657808904,-0.24188306548768243,-0.12481078669431649,-0.27360557924592765,-0.017882186252309026,0.1425741537179843,0.08026518220903381,0.0002924006610345682,-0.29634089551625775,0.08086913248152096,-0.05914575470539406,-0.10860957546248969,-0.045426481015504956,-0.14498462840725437,0.2504494163996341,True,converged in 3 iters
2012-12-27,0.03036750204337213,-0.1343399097105816,-0.2402524475814104,0.04658042916782044,-0.06135965488116039,0.08002399584270799,0.18869345739885235,0.07373516812316493,-0.005870661617263897,-0.060617097728302094,0.11431413485099877,-0.10542997203399347,-0.22314570957195393,0.012220148069745548,-0.2856664285142385,0.3373832828644337,True,converged in 3 iters
2013-01-25,0.06030763362104152,0.00809253901401896,0.018642009746718275,0.15676367006501649,0.1483961308040201,0.10491900646874952,0.1574931671175783,0.11046306354146546,0.16804550842973914,0.48570691147439804,-0.0003871629536717284,-0.015847716898765782,-0.2060903443042572,0.0013769540032637596,-0.038718764015509194,0.3187494175417868,True,converged in 3 iters
2013-02-25,0.023630171989774545,-0.07515297834425753,-0.008968448175450398,0.08071954847958951,-0.013563775339915853,0.011660125163865158,0.28988251589877434,0.15764073719476324,0.2711900802810035,0.21738370500176893,0.03314584963186748,-0.0417555019163675,0.11711234616761534,-0.26640791891981674,-0.09468175077404542,0.2971045467211247,True,converged in 3 iters
2013-03-26,0.2767677502665295,0.22731336819212766,-0.012478715247472587,0.016089151541767783,-0.13703763340152478,-0.05067371027889967,0.1314026105272307,0.04076838515446726,0.42086276000041917,0.0700425206153997,0.017023227892605172,-0.0811720257238399,0.04534204578708144,-0.14441144822243857,-0.032804312967191364,0.29581033418100494,True,converged in 3 iters
2013-04-24,0.13327172438195414,0.11077988023578648,-0.0072276591268715445,0.011598485343847291,-0.10756792079956781,-0.07593344556479188,0.2089581651273119,0.1610444500217783,0.44438750712094305,-0.02483263545767653,0.018298640318289656,-0.1129976919029559,0.12527648614507464,-0.15230906227372007,0.07212235709758769,0.2333938890818432,True,converged in 3 iters
2013-05-23,0.0685200543617557,-0.0017338809855547814,-0.05843163165379959,0.04912775885149658,-0.07471539901632945,0.020141607371512812,0.25679212738773505,0.15941110317817703,0.1613645976086647,0.18453038917128942,0.08096620918985042,-0.28830385006193493,-0.029825588041286936,-0.23807596906869172,0.08152250300423115,0.24653733104768996,True,converged in 3 iters
2013-06-21,-0.20702017186594673,-0.20559741376554674,-0.03831991476503323,0.2052016344033334,0.028566768648947118,0.08663415036197154,0.16017230704146554,0.20510997308006415,-0.05266554601380882,0.01852052959542779,0.056182926636450976,-0.008048986068930482,0.15357763963344495,-0.18590726010444328,0.19184947654521875,0.1966253014699666,True,converged in 3 iters
2013-07-22,-0.25902628577696746,-0.21707025801851948,0.02359785742845049,0.21038520842610536,0.060564785498056765,-0.030048057827322484,0.18627935601316595,0.2602901371154621,0.08520798182584334,-0.04434881724908102,0.06387046064129248,-0.12053580138093663,0.06583422179902572,-0.048797984003155936,0.2183145086714425,0.10582827832517232,True,converged in 3 iters
2013-08-20,-0.2694214467094731,-0.17552235933940682,0.017939051805344185,0.1873290132271907,0.09121130089719857,0.0567925111234178,0.2273748480869936,0.28314522425437927,0.19091535411805782,-0.044839120411840065,0.028740905410521447,-0.025445902092555053,0.13700020126852008,-0.02463036598968077,0.10361580839402154,0.13607658687139926,True,converged in 3 iters
2013-09-18,-0.1499724102094974,-0.15388979493818877,-0.005655075510743607,0.1387882841850565,0.06697923194766008,0.08270831399527163,0.16027367612456686,0.2665124370724371,0.2402276916975756,-0.09972871131148558,0.1095720660419934,0.028475643081801755,0.08010861939822135,-0.03333268599927983,0.26889803114187727,0.11487732734434355,True,converged in 3 iters
2013-10-17,-0.18349420107588113,-0.09193639306701837,0.0003921522674216483,0.14605318216926808,0.07693065909110273,0.08121362240159498,0.16358965998298586,0.2752842298080863,0.2199768897601465,-0.05356444534880818,0.09645480759054419,-0.009575178587637432,0.18210725530482338,-0.12235893861878083,0.17575453144721173,0.12131385347868864,True,converged in 3 iters
2013-11-15,-0.2096317816469944,-0.09452404621080852,0.005734396334851874,0.16332212795832235,0.13566389674366022,0.13470720125762953,0.1443643650197361,0.27056103562848133,0.19549446432994044,0.020225503775794164,0.06939043424702851,0.008284219778333757,0.19629007864033735,-0.06753610602024725,0.19793152746918058,0.08633881493865349,True,converged in 3 iters
2013-12-16,-0.22331180846164814,-0.118485812804529,-0.006432970309027916,0.14764160449641858,0.10004259460248796,0.12910298805411238,0.1647679137628075,0.26571384949952676,0.21478722014296958,-0.05882915801037256,0.07013323878474506,0.01036278374238755,0.19839429638584843,-0.053947363499120764,0.11565762192373105,0.12238877552026696,True,converged in 3 iters
2014-01-14,-0.18788658649721174,-0.10293767308782234,-0.06160206583721551,0.10258583934223628,0.0804021094814032,0.13278804787432696,0.12805640757312514,0.23463472281800452,0.24289968420359637,-0.043101915596142466,0.0906835374067713,0.048676074581921136,0.1628046969723728,-0.1239205520276862,0.20501985867443953,0.05200022802572453,True,converged in 3 iters
2014-02-12,-0.1928667340794302,-0.07523071112908304,-0.05483247066590373,0.13788550432859387,0.1472266200972473,0.20896487857070717,0.11477611240824472,0.2474552481264165,0.2546339684585295,0.051875717717472146,0.0417360552822122,0.0685299296567359,0.1255782198636235,-0.029120318931230238,0.14561702730051154,0.10367048338405874,True,converged in 3 iters
2014-03-13,-0.22208314339555907,-0.10071649359940732,-0.014207720385369509,0.15303252794138955,0.21055697651193908,0.20281540449710586,0.1446915948084377,0.22987506867193705,0.2632395390651561,0.10533095016127347,0.011548821606914122,0.08089708176680432,0.062653285613039,0.015167369111278027,0.16615663015136392,0.01702739271302608,True,converged in 3 iters
2014-04-11,-0.2015559441798613,-0.051688167005178406,-0.01953484457584027,0.17597242579011385,0.23421339498138646,0.2735644014800876,0.10538230783898689,0.2269166595671747,0.19608448204275464,0.13794949410519103,0.006258550467730014,0.07255923081180364,0.04530941618841174,0.08460713280453062,0.12763701009086603,0.040766538070082584,True,converged in 3 iters
2014-05-12,-0.148231635192943,-0.038065861549904,-0.10076061805600929,0.10293548188063108,0.17441748618478556,0.27211693794492553,0.10634381067157887,0.21970349690248092,0.2507861421767373,-0.11868840698228511,0.0546840200097588,0.06171769955098006,0.0878967272985608,0.11415648168762595,0.12383134674863543,0.02566384716215809,True,converged in 3 iters
2014-06-10,-0.04197857428665975,0.015693924776188202,-0.11045617644759305,-0.02835864044709419,0.07162943704188882,0.20343133026924345,0.13890175106642824,0.20999216959381609,0.3441369316601099,-0.2716894797268029,0.15354790164200116,-0.04738019130464868,0.020042318117114325,0.15617436587708744,0.15561042311045056,-0.03097638463287323,True,converged in 3 iters
2014-07-09,-0.036806289923017654,0.02782206228939133,-0.1835612248835967,0.017396704219345027,0.10641252407590861,0.3110403911383869,0.10908881865580837,0.18086977866531312,0.1353849905263359,-0.2783357617235023,0.07309137422465081,0.06075616198766718,0.06334565704745318,0.23481656314075042,0.1152543482702833,0.06601734922858918,True,converged in 3 iters
2014-08-07,0.056544660779820385,0.08469082574944055,-0.19649251065177115,-0.049166012697778955,-0.026472148862178656,0.1839443560334569,0.06161983304858095,0.08591174579166458,0.28373507281072435,-0.40855393788109545,0.13443287995609457,0.021610500242698776,0.09950749581668397,0.1703718912667925,0.1279720960773205,-0.00897403233389771,True,converged in 3 iters
2014-09-05,0.09521701963344942,0.054642736517325395,-0.1690383284231832,-0.10464987959726278,-0.15696858100545993,0.0370680648774658,0.07778175003874302,0.04843657023624266,0.22530344771980085,-0.505854560339279,0.17613788140835188,0.013876182262399301,0.042694296920391166,0.19883453650790422,0.05267160555278548,0.04082455895995594,True,converged in 3 iters
2014-10-06,0.07776618796464946,-0.044642624854722784,-0.19902300168941378,-0.12327186388228875,-0.2617260007594126,-0.000677019518090121,0.09910628123552118,-0.046338230429542826,0.15169776292066686,-0.49105820132155437,0.18922456372815208,0.08107840074480457,-0.0024560082243098294,0.14657190658551816,0.07623673724172365,0.009125208899629015,True,converged in 3 iters
2014-11-04,0.08717460854830594,-0.0338250496723556,-0.16967725843328657,-0.1346251284918945,-0.2400045181373103,-0.0220298668087941,0.08972259344447692,-0.03351143106163323,0.14413614332730496,-0.50076393132352,0.1894231067187381,0.06681704546110608,0.08792583830486245,0.10717134369520277,0.05311745779313227,-0.040074678778076085,True,converged in 3 iters
2014-12-03,0.08911259787134951,-0.03218398051704639,-0.14101448003071876,-0.1545872128642721,-0.2631211521728227,-0.08514805762938162,0.09956790522753031,0.00454231246429357,0.08347965848460016,-0.4404794583271311,0.19507617090977028,0.13989457192374463,0.07052744207763828,0.09450175574750001,0.06460230767525144,-0.04216093607694919,True,converged in 3 iters
2015-01-01,0.027804613509136048,-0.09445097395474984,-0.14109621919289045,-0.1341759046140869,-0.2293484313806003,-0.04880564838799977,0.0997352370652208,0.040640589382355964,0.011173148818322617,-0.44059213122566826,0.17511229806331438,0.1565418034035892,0.1470598251863782,0.15967080711794795,0.03283141700384261,-0.0609609516938969,True,converged in 3 iters
2015-01-30,0.002005348304394359,-0.0743697795489618,-0.15013324953181842,-0.05111697891490003,-0.07669664552021595,0.11459711177861259,0.07295884257393209,0.05158477636613614,0.19918388554250607,-0.07572743555428207,0.15346286495632053,0.2575546007478246,0.23670321099238,0.23435106562536576,0.03575023575381389,-0.21380396828853565,True,converged in 3 iters
2015-03-02,-0.024844655810754956,-0.06231905551765816,-0.1706131034537788,-0.052787600702852946,-0.06410832373443637,0.10878838686070143,0.11448095717656491,0.07550893654226984,0.1425295261927502,-0.029031519952945742,0.15133097679441,0.2675110115391653,0.15881689818010225,0.2946845745265553,0.07151036261766609,-0.21113411039738797,True,converged in 3 iters
2015-03-31,-0.04634224639018342,-0.11671954057320458,-0.04259166925073014,-0.05210094794060984,-0.05808696978806286,0.01636985314795761,0.1491567232377356,0.12292912540578142,0.11785680230547514,-0.03294551948625725,0.14475851421219246,0.2984202055525912,0.15840464462745665,0.23524822055221634,0.20163554526061617,-0.2064334722689293,True,converged in 3 iters
2015-04-29,-0.05756035450665894,-0.11145692926325379,-0.04492650259657116,-0.0385419012215059,-0.06475598499239925,0.025761665158472915,0.1700043545329546,0.09796529243138948,-0.03227396372728857,-0.0383424326109993,0.16931751469573397,0.26383498090370416,0.13022131711498575,0.2274072314773662,0.29621225508403476,-0.2314173196826815,True,converged in 3 iters
2015-05-28,0.003762593718065265,-0.11154423797901375,-0.07815040371103173,0.007382123584464066,-0.04158043120105602,0.11264528047765551,0.0942239065678899,0.05830179539053731,0.04472880259979935,-0.0730761781635247,0.24292423964858373,0.2553058558494153,0.12009739917045975,0.21042419747341562,0.2843016513830215,-0.2615509030820668,True,converged in 3 iters
2015-06-26,0.04221405113948158,-0.05125779204847942,-0.061087020695999396,0.022365155339669547,-0.020073937887490997,0.11345586195603724,-0.005191326442555199,-0.08337898701703254,0.09920879345629714,-0.09157841398868345,0.29228941807756514,0.29126584734229743,0.12685147037733993,0.08788361514219549,0.2941251451219772,-0.3177731639668983,True,converged in 3 iters
2015-07-27,-0.014120035082007253,-0.10682277089768893,-0.046279318955051524,0.041956782506685525,0.02904993221150517,0.1245224773338092,0.0030443139730196396,-0.015370104213138605,0.126784368806348,-0.08523220343310862,0.2694625579646449,0.3337373403962924,0.12053359593007307,0.15838259083009873,0.25503387602639466,-0.2696677314401338,True,converged in 3 iters
2015-08-25,-0.04032376199954738,-0.09306796901243222,-0.05957973872721941,0.05387584452828709,0.0996988363796188,0.18435178413260467,1.0725617679936087e-05,0.029349328111667853,0.15596629559908906,-0.06439778705227692,0.20910202487518645,0.36434625458809283,0.12081397990781176,0.12934022716571034,0.2732694619501846,-0.12250598035259083,True,converged in 3 iters
2015-09-23,-0.007878658321854796,-0.09515362151804607,-0.03988661685140487,0.0036896791964297665,0.1320178853571822,0.19384738333392135,-0.004086650708740161,-0.0031033307739508583,0.18969642360470387,-0.05894870379644229,0.21548514276101505,0.3491801942221074,0.11622049539080913,0.14324891423316344,0.29535295093135183,-0.1522033489988768,True,converged in 3 iters
2015-10-22,-0.059411398722963964,-0.14268954315717008,-0.031375285901663795,-0.004927284578134895,0.10555046051627,0.20355638527653996,0.08817535104783114,0.04875204578930778,0.18853180114049656,-0.0474317185313862,0.1716659166321803,0.31378243539982714,0.04347284846310765,0.15401383960225026,0.2910238132190803,-0.10563987202178989,True,converged in 3 iters
2015-11-20,-0.007963788062757693,-0.019934723937213544,-0.1469303608857084,-0.07093036999695229,0.16452765647441844,0.2860987926321683,-0.01447838547745671,0.016332794440012392,0.27988873428145766,-0.022514025284012324,0.18281419977951635,0.304517113849807,0.045068689809136656,0.1770668084722901,0.17168806206626594,0.08924549455082638,True,converged in 3 iters
2015-12-21,0.029250249283039632,0.08241505884422934,-0.06407261013083325,-0.12197995156785053,0.16118875827712684,0.20198340070823304,0.01575296334703508,0.00749818898676673,0.5004348464848846,-0.027168655315009685,0.13468904386198033,0.28042517981330967,0.021578067286992127,0.08488780444749237,0.13122900425284612,0.13544621739237092,True,converged in 3 iters
2016-01-19,0.0008823930085198879,0.0832337564603875,0.13115693534834996,-0.04697172765195832,0.26973037142461737,0.16700983178289974,-0.02360336727438993,0.05062490091356038,0.19763365306729377,0.4024016825020833,0.017040252781895266,0.29023233264512777,0.01040918550940962,0.02139333385897245,0.06982857531466487,0.21784770045587,True,converged in 3 iters
2016-02-17,0.06863664615912851,0.10569259359922362,0.24199696050606467,-0.12801990084894616,0.2284844926408824,0.11699314321941269,-0.05938111283306224,-0.019450360601098064,0.03215322614278831,0.3114834045801359,0.0005437141102968921,0.3179428791251257,0.09922256559084625,-0.012174307266863277,-0.032715406378415704,0.22510928639770958,True,converged in 3 iters
2016-03-17,0.09841973373155878,0.12499019667461543,0.20651482609311866,-0.111221620668504,0.19084279333492568,0.1020638504883107,-0.10772775683059956,-0.05757791704387118,-0.06662630520121005,0.32988587711897416,-0.01979207482253718,0.16630453400742526,0.08345406613020913,-0.07027329548816816,-0.06742733854294754,0.19687781382302494,True,converged in 3 iters
2016-04-15,0.06951874972775073,0.12281477047697187,0.26398349396909004,-0.13979994721258934,0.16238999381480887,0.06644162960666221,-0.11354268140119357,-0.012328326406522162,-0.034689648532642794,0.3480778674809438,-0.03245634662229898,0.15895458193423487,0.12343082520381367,-0.1286723100124904,-0.10227019482793542,0.12062863277005118,True,converged in 3 iters
2016-05-16,-0.0005515432764695414,0.03511601989929127,0.24738240434403638,-0.08405342226705291,0.22358093274703328,0.10152184837410828,-0.08451652309323965,0.07943377210483331,-0.17209546650258087,0.47690749834556656,-0.06875426359525777,0.20032365986682787,0.056562227455884226,-0.04668502846480779,0.0031682945207770477,0.11934709514223328,True,converged in 3 iters
2016-06-14,-0.012119759693159864,0.0180381776190853,0.26497783664832947,-0.17534976831103258,0.1459913676543795,0.0659237870999185,-0.0413643343925255,0.17781170070560143,-0.16763883307892266,0.4244438990439841,-0.06947004012680474,0.19613223078901534,0.035319686948363925,-0.03195419067777244,-0.019032583839364382,0.15443180337174037,True,converged in 3 iters
2016-07-13,0.01542532765897268,0.0463218119307641,0.31447581602335917,-0.22214957366405216,0.1477643286428984,0.0561559820998887,-0.0038746765060587245,0.18050093892229738,-0.1449813347518226,0.42555734300654513,-0.06923303735667494,0.09125632642515391,0.06192802863797831,-0.10893046172227151,-0.0006080305791501759,0.11083698207211215,True,converged in 4 iters
2016-08-11,0.07101111649393421,0.07868039316206554,0.44356561274279016,-0.29988920405142827,0.0841654850915813,0.13112650123884495,-0.06378777146609428,0.15160768734846353,-0.07367659559282465,0.42246248517321755,-0.01430960785310817,0.06111062248187564,0.037531045375758194,-0.03083909137014707,-0.01954294775276014,0.01669383280510631,True,converged in 4 iters
2016-09-09,0.013424488578790222,0.0264067838853774,0.4073936268080739,-0.24647999246904057,0.07754357977558689,0.13274966420050574,0.0018295248847766826,0.28482547835141653,-0.13893200449778856,0.3099901106223888,0.04050061503638117,0.08665278066916615,0.014472639131813429,0.06634211076322503,-0.04787236900782394,0.10458423131784511,True,converged in 4 iters
2016-10-10,0.046949441654556896,0.09301677342436107,0.39142442363782165,-0.20434125393767255,0.044598856426234,0.10139315697402743,-0.0746393338706919,0.18079914776737535,0.033268467469280465,0.3041049960389775,0.07180303336606289,0.10692403442928156,-0.1490369023232632,0.1154563626673312,0.043551198294806207,0.03869261771825619,True,converged in 4 iters
2016-11-08,0.034131539610296316,0.08145413726565551,0.34566259734268767,-0.11945288617726645,0.10097477308503773,0.09042471798777842,-0.023230425601350562,0.17322388844450837,0.09365195228130468,0.10609500182094062,0.021078605802817035,0.05581823533869713,-0.22855550936413613,0.31649221922816356,0.17880933984322353,-0.030944170806136317,True,converged in 4 iters
2016-12-07,-0.004217112606489251,0.023268780024197005,0.27484982557731874,-0.05852202234556866,0.07315877420094033,0.14749253572005325,-0.05444644026543243,0.1615452389622817,-0.0833008375541679,0.18577387503605647,0.055524578615947555,0.07356433710638048,-0.16733059184261537,0.2865643723683759,0.28766528853265255,-0.06277538924152246,True,converged in 4 iters
2017-01-05,0.008139158385569806,-0.06154258491537014,0.2726153641438895,-0.14986327998463592,-0.04283065110751858,0.10262675485928044,-0.03316387545951194,0.17629550557650478,-0.16457343556507825,0.034714933942941485,0.1877019431606658,0.075126317924038,-0.06727806046894202,0.1878211470755898,0.29466441709541974,-0.14104257033504364,True,converged in 4 iters
2017-02-03,0.0042368981258592954,-0.025856710427914344,0.2515991877817996,-0.24266360107670196,-0.18642209950597396,0.07687970117304292,0.019212111711678637,0.1766566786120759,-0.03184049958304358,-0.03945696380059346,0.22388998623267942,0.028063523087124738,-0.18740968573478406,0.05926479651072335,0.32448245951496574,-0.12206509712103894,True,converged in 4 iters
2017-03-06,-0.011736308748430884,-0.07218250378100682,0.17900417490512638,-0.17432638301726622,-0.13945286837885162,0.08021378107895039,0.018602960264494782,0.15756506051982905,0.08995874382277319,-0.05529711998833009,0.17747742371102604,0.029086384425822464,-0.20903723816406428,0.21792731204788618,0.2277074648304004,-0.160424272315741,True,converged in 4 iters
2017-04-04,0.013589963592638851,0.004898137494683916,0.27142777614250174,-0.14549751806011024,-0.08897566153054774,0.1890689650198458,-0.03870679843562188,0.15371428115484023,0.13266022833448898,-0.008242066854824853,0.18618475766558348,0.029420921722498793,-0.10003441632470793,0.2491980191842649,0.23646283986116967,-0.15191764862167115,True,converged in 4 iters
2017-05-03,0.08689888279177303,0.09057062939147023,0.26000290972914064,-0.13069837376982152,-0.08404399668422345,0.2010834092102485,-0.062040451609527446,0.104831984694235,0.2677736575979696,-0.07976075849293997,0.1484118756098663,0.020737569184981316,0.004316312530812699,0.1705183341287877,0.16058694332892345,-0.12772391124527932,True,converged in 4 iters
2017-06-01,0.022899992974406983,0.05171036226629063,0.35655194096595894,-0.045526453531554975,-0.0073726450522183335,0.23831527560196902,-0.05721224756902616,0.12120021835635472,0.2632961267530414,-0.015081175532453056,0.16140799794084415,0.004337252594567265,-0.0381594279679131,0.23063796715863055,0.2174831488103704,-0.16880776692440053,True,converged in 4 iters
