Price,Close,High,Low,Open,Volume
Ticker,GBPAUD=X,GBPAUD=X,GBPAUD=X,GBPAUD=X,GBPAUD=X
Date,,,,,
2003-06-03,2.463900089263916,2.485300064086914,2.4560999870300293,2.483299970626831,0
2003-06-04,2.4567999839782715,2.4707999229431152,2.4482998847961426,2.463399887084961,0
2003-06-05,2.4907000064849854,2.4988999366760254,2.4540998935699463,2.4572999477386475,0
2003-06-06,2.5244998931884766,2.5283000469207764,2.473299980163574,2.4897000789642334,0
2003-06-09,2.5027999877929688,2.533400058746338,2.4934000968933105,2.5195999145507812,0
2003-06-10,2.5183000564575195,2.5227999687194824,2.4974000453948975,2.5023000240325928,0
2003-06-11,2.509000062942505,2.529099941253662,2.5083000659942627,2.517899990081787,0
2003-06-12,2.50600004196167,2.5246999263763428,2.502500057220459,2.5129001140594482,0
2003-06-13,2.4972000122070312,2.5202999114990234,2.490999937057495,2.5039000511169434,0
2003-06-16,2.5088000297546387,2.5308001041412354,2.495500087738037,2.5028998851776123,0
2003-06-17,2.513000011444092,2.526099920272827,2.5046000480651855,2.509200096130371,0
2003-06-18,2.49399995803833,2.516200065612793,2.4883999824523926,2.5111000537872314,0
2003-06-19,2.5027999877929688,2.517199993133545,2.4914000034332275,2.4951000213623047,0
2003-06-20,2.49180006980896,2.5058999061584473,2.4839999675750732,2.5020999908447266,0
2003-06-23,2.5111000537872314,2.517199993133545,2.484100103378296,2.4893999099731445,0
2003-06-24,2.503999948501587,2.5160000324249268,2.5006000995635986,2.5127999782562256,0
2003-06-25,2.4999001026153564,2.507999897003174,2.487600088119507,2.503999948501587,0
2003-06-26,2.4981000423431396,2.5067999362945557,2.4798998832702637,2.4995999336242676,0
2003-06-27,2.476300001144409,2.498699903488159,2.4688000679016113,2.498300075531006,0
2003-06-30,2.459199905395508,2.4818999767303467,2.4526000022888184,2.474100112915039,0
2003-07-01,2.461699962615967,2.4623000621795654,2.4421000480651855,2.45989990234375,0
2003-07-02,2.4447999000549316,2.463399887084961,2.438800096511841,2.4600000381469727,0
2003-07-03,2.4502999782562256,2.453200101852417,2.4377999305725098,2.4444000720977783,0
2003-07-04,2.4560999870300293,2.459399938583374,2.4414000511169434,2.450500011444092,0
2003-07-07,2.4326999187469482,2.4553000926971436,2.4177000522613525,2.4542999267578125,0
2003-07-08,2.47379994392395,2.4876999855041504,2.4256999492645264,2.434499979019165,0
2003-07-09,2.492000102996826,2.4971001148223877,2.4565000534057617,2.4737000465393066,0
2003-07-10,2.4862000942230225,2.5153000354766846,2.476799964904785,2.4911999702453613,0
2003-07-11,2.47189998626709,2.4951999187469482,2.4646999835968018,2.4869000911712646,0
2003-07-14,2.4493000507354736,2.479099988937378,2.4395999908447266,2.4762001037597656,0
2003-07-15,2.4472999572753906,2.45989990234375,2.437299966812134,2.4491000175476074,0
2003-07-16,2.437000036239624,2.4486000537872314,2.4223999977111816,2.4484000205993652,0
2003-07-17,2.462399959564209,2.4716999530792236,2.427799940109253,2.4361000061035156,0
2003-07-18,2.4560000896453857,2.466599941253662,2.4472999572753906,2.4630000591278076,0
2003-07-21,2.4540998935699463,2.459399938583374,2.433799982070923,2.437000036239624,0
2003-07-22,2.452199935913086,2.460099935531616,2.4433000087738037,2.453900098800659,0
2003-07-23,2.437000036239624,2.454900026321411,2.4300999641418457,2.4505999088287354,0
2003-07-24,2.426500082015991,2.4365999698638916,2.4186999797821045,2.4365999698638916,0
2003-07-25,2.442699909210205,2.444999933242798,2.4247000217437744,2.4247000217437744,0
2003-07-28,2.4507999420166016,2.454400062561035,2.4388999938964844,2.4416000843048096,0
2003-07-29,2.447499990463257,2.453200101852417,2.4347000122070312,2.450900077819824,0
2003-07-30,2.4719998836517334,2.482599973678589,2.4447999000549316,2.446899890899658,0
2003-07-31,2.477799892425537,2.4870998859405518,2.467099905014038,2.473299980163574,0
2003-08-01,2.47189998626709,2.4885001182556152,2.4511001110076904,2.480299949645996,0
2003-08-04,2.485300064086914,2.5020999908447266,2.4665000438690186,2.4704999923706055,0
2003-08-05,2.491499900817871,2.513000011444092,2.4800000190734863,2.488300085067749,0
2003-08-06,2.483099937438965,2.49399995803833,2.4730000495910645,2.4895999431610107,0
2003-08-07,2.484600067138672,2.493299961090088,2.4697999954223633,2.4820001125335693,0
2003-08-08,2.45989990234375,2.4855000972747803,2.4521000385284424,2.4839000701904297,0
2003-08-11,2.4442999362945557,2.462399959564209,2.4342000484466553,2.4579999446868896,0
2003-08-12,2.4433999061584473,2.4470999240875244,2.4261999130249023,2.4442999362945557,0
2003-08-13,2.4400999546051025,2.4565000534057617,2.4374001026153564,2.4439001083374023,0
2003-08-14,2.4363999366760254,2.450900077819824,2.432499885559082,2.440500020980835,0
2003-08-15,2.4186999797821045,2.4412999153137207,2.4128000736236572,2.4370999336242676,0
2003-08-18,2.4186999797821045,2.4268999099731445,2.4070000648498535,2.416800022125244,0
2003-08-19,2.4228999614715576,2.427999973297119,2.4033000469207764,2.419600009918213,0
2003-08-20,2.414400100708008,2.4284000396728516,2.4038000106811523,2.422499895095825,0
2003-08-21,2.414900064468384,2.4247000217437744,2.4001998901367188,2.414900064468384,0
2003-08-22,2.412100076675415,2.429500102996826,2.408900022506714,2.412400007247925,0
2003-08-25,2.4179000854492188,2.421299934387207,2.3973000049591064,2.410599946975708,0
2003-08-26,2.4328999519348145,2.4440999031066895,2.411400079727173,2.416800022125244,0
2003-08-27,2.4563000202178955,2.4635000228881836,2.4323999881744385,2.434799909591675,0
2003-08-28,2.4637999534606934,2.4690001010894775,2.449399948120117,2.456399917602539,0
2003-08-29,2.4337000846862793,2.467400074005127,2.422499895095825,2.4649999141693115,0
2003-09-01,2.434499979019165,2.4428000450134277,2.426300048828125,2.4382998943328857,0
2003-09-02,2.459399938583374,2.465399980545044,2.4284000396728516,2.4356000423431396,0
2003-09-03,2.451900005340576,2.464600086212158,2.447000026702881,2.460200071334839,0
2003-09-04,2.463099956512451,2.4721999168395996,2.447499990463257,2.4498000144958496,0
2003-09-05,2.449399948120117,2.4672999382019043,2.4467999935150146,2.462899923324585,0
2003-09-08,2.4412999153137207,2.4583001136779785,2.4344000816345215,2.454900026321411,0
2003-09-09,2.4189000129699707,2.4467999935150146,2.4072000980377197,2.440200090408325,0
2003-09-10,2.4230000972747803,2.426500082015991,2.4124999046325684,2.4170000553131104,0
2003-09-11,2.4189000129699707,2.4293999671936035,2.4082000255584717,2.4244000911712646,0
2003-09-12,2.4137001037597656,2.422499895095825,2.410399913787842,2.418800115585327,0
2003-09-15,2.4066998958587646,2.4263999462127686,2.4010000228881836,2.4240000247955322,0
2003-09-16,2.39520001411438,2.411799907684326,2.388000011444092,2.407599925994873,0
2003-09-17,2.417099952697754,2.422100067138672,2.3951001167297363,2.395699977874756,0
2003-09-18,2.422100067138672,2.429500102996826,2.414900064468384,2.4175000190734863,0
2003-09-19,2.4302000999450684,2.436500072479248,2.4119999408721924,2.4228999614715576,0
2003-09-22,2.4277000427246094,2.434499979019165,2.410900115966797,2.4184000492095947,0
2003-09-23,2.446500062942505,2.446899890899658,2.4258999824523926,2.4286999702453613,0
2003-09-24,2.4375998973846436,2.4530999660491943,2.43530011177063,2.446700096130371,0
2003-09-25,2.4423999786376953,2.4486000537872314,2.4272000789642334,2.437299966812134,0
2003-09-26,2.4583001136779785,2.4632999897003174,2.434299945831299,2.4409000873565674,0
2003-09-29,2.4583001136779785,2.475100040435791,2.4504001140594482,2.4516000747680664,0
2003-09-30,2.4372000694274902,2.4612998962402344,2.434299945831299,2.458199977874756,0
2003-10-01,2.4261999130249023,2.4467999935150146,2.4235999584198,2.4356000423431396,0
2003-10-02,2.4382998943328857,2.4463999271392822,2.424299955368042,2.4277000427246094,0
2003-10-03,2.44950008392334,2.4558000564575195,2.433000087738037,2.438699960708618,0
2003-10-06,2.4365999698638916,2.4560000896453857,2.4326000213623047,2.4489998817443848,0
2003-10-07,2.4091999530792236,2.4440999031066895,2.401599884033203,2.4365999698638916,0
2003-10-08,2.409899950027466,2.416599988937378,2.3970999717712402,2.40910005569458,0
2003-10-09,2.414799928665161,2.4258999824523926,2.3940999507904053,2.41129994392395,0
2003-10-10,2.406100034713745,2.4186999797821045,2.4003000259399414,2.41510009765625,0
2003-10-13,2.4128000736236572,2.428100109100342,2.401700019836426,2.4033000469207764,0
2003-10-14,2.4235999584198,2.430500030517578,2.409899950027466,2.4124999046325684,0
2003-10-15,2.4261999130249023,2.429500102996826,2.413300037384033,2.4245998859405518,0
2003-10-16,2.4286999702453613,2.4326999187469482,2.4203999042510986,2.4263999462127686,0
2003-10-17,2.424099922180176,2.4319000244140625,2.410799980163574,2.4296000003814697,0
2003-10-20,2.4098000526428223,2.425100088119507,2.4098000526428223,2.419300079345703,0
2003-10-21,2.3951001167297363,2.416800022125244,2.387399911880493,2.4102001190185547,0
2003-10-22,2.401900053024292,2.403899908065796,2.387700080871582,2.3951001167297363,0
2003-10-23,2.4221999645233154,2.4265999794006348,2.3973000049591064,2.402100086212158,0
2003-10-24,2.4226999282836914,2.427500009536743,2.413800001144409,2.422300100326538,0
2003-10-27,2.4033000469207764,2.4126999378204346,2.401099920272827,2.4077000617980957,0
2003-10-28,2.402899980545044,2.4098000526428223,2.397700071334839,2.4028000831604004,0
2003-10-29,2.4121999740600586,2.418800115585327,2.398400068283081,2.40339994430542,0
2003-10-30,2.405600070953369,2.4166998863220215,2.396399974822998,2.4128000736236572,0
2003-10-31,2.397200107574463,2.4105000495910645,2.390000104904175,2.4056999683380127,0
2003-11-03,2.3991000652313232,2.408400058746338,2.385699987411499,2.395900011062622,0
2003-11-04,2.375699996948242,2.4014999866485596,2.367000102996826,2.3993000984191895,0
2003-11-05,2.3633999824523926,2.3784000873565674,2.350800037384033,2.374300003051758,0
2003-11-06,2.359800100326538,2.363300085067749,2.3501999378204346,2.361799955368042,0
2003-11-07,2.3666000366210938,2.3666000366210938,2.344399929046631,2.359600067138672,0
2003-11-10,2.3296000957489014,2.3575000762939453,2.3289999961853027,2.35509991645813,0
2003-11-11,2.331199884414673,2.337399959564209,2.3234000205993652,2.330399990081787,0
2003-11-12,2.3350000381469727,2.3457000255584717,2.3266000747680664,2.3306000232696533,0
2003-11-13,2.340399980545044,2.34660005569458,2.3232998847961426,2.335200071334839,0
2003-11-14,2.3466999530792236,2.349299907684326,2.337399959564209,2.3408000469207764,0
2003-11-17,2.3780999183654785,2.3828999996185303,2.344399929046631,2.3454999923706055,0
2003-11-18,2.354099988937378,2.380000114440918,2.346299886703491,2.3791000843048096,0
2003-11-19,2.351099967956543,2.3582000732421875,2.3457999229431152,2.3540000915527344,0
2003-11-20,2.3585000038146973,2.361799955368042,2.3478000164031982,2.352099895477295,0
2003-11-21,2.3554000854492188,2.3619000911712646,2.350399971008301,2.3594000339508057,0
2003-11-24,2.3605000972747803,2.3664000034332275,2.3452999591827393,2.3596999645233154,0
2003-11-25,2.360599994659424,2.367500066757202,2.3505001068115234,2.3605000972747803,0
2003-11-26,2.365000009536743,2.3710999488830566,2.3498001098632812,2.3610000610351562,0
2003-11-27,2.3710999488830566,2.375499963760376,2.3610999584198,2.3649001121520996,0
2003-11-28,2.3775999546051025,2.3856000900268555,2.368299961090088,2.3708999156951904,0
2003-12-01,2.361799955368042,2.3831000328063965,2.3578999042510986,2.3803999423980713,0
2003-12-02,2.360300064086914,2.3687000274658203,2.3536999225616455,2.361999988555908,0
2003-12-03,2.343100070953369,2.367500066757202,2.341900110244751,2.3608999252319336,0
