,Close,High,Low,Open,Volume,"('Close', 'EURJPY=X')","('High', 'EURJPY=X')","('Low', 'EURJPY=X')","('Open', 'EURJPY=X')","('Volume', 'EURJPY=X')"
2018-05-31,126.80999755859375,127.65699768066406,126.36399841308594,126.83200073242188,0,,,,,
2018-06-01,127.16000366210938,128.10000610351562,127.13700103759766,127.16999816894531,0,,,,,
2018-06-04,127.87799835205078,128.63999938964844,127.73999786376953,127.86000061035156,0,,,,,
2018-06-05,128.66099548339844,128.67999267578125,127.81999969482422,128.67999267578125,0,,,,,
2018-06-06,128.8159942626953,129.81199645996094,128.6999969482422,128.83900451660156,0,,,,,
2018-06-07,129.75,130.2469940185547,129.5229949951172,129.75999450683594,0,,,,,
2018-06-08,129.35699462890625,129.70799255371094,128.10000610351562,129.3800048828125,0,,,,,
2018-06-11,128.9600067138672,130.04299926757812,128.8249969482422,129.04100036621094,0,,,,,
2018-06-12,129.96400451660156,130.25799560546875,129.5019989013672,129.9290008544922,0,,,,,
2018-06-13,129.75100708007812,130.13299560546875,129.66900634765625,129.74000549316406,0,,,,,
2018-06-14,130.1199951171875,130.23300170898438,128.35800170898438,130.1269989013672,0,,,,,
2018-06-15,127.9749984741211,128.49600219726562,127.72799682617188,127.94200134277344,0,,,,,
2018-06-18,128.2550048828125,128.39999389648438,127.81900024414062,128.2530059814453,0,,,,,
2018-06-19,128.08799743652344,128.4739990234375,126.6780014038086,128.1219940185547,0,,,,,
2018-06-20,127.55500030517578,127.71800231933594,127.14199829101562,127.56400299072266,0,,,,,
2018-06-21,127.76799774169922,128.0030059814453,127.01899719238281,127.74099731445312,0,,,,,
2018-06-22,127.60399627685547,128.58599853515625,127.572998046875,127.59700012207031,0,,,,,
2018-06-25,128.1959991455078,128.26699829101562,127.26000213623047,128.18499755859375,0,,,,,
2018-06-26,128.28599548339844,128.44200134277344,127.77999877929688,128.28799438476562,0,,,,,
2018-06-27,128.26100158691406,128.31199645996094,127.58799743652344,128.27200317382812,0,,,,,
2018-06-28,127.4469985961914,127.90599822998047,127.14199829101562,127.44599914550781,0,,,,,
2018-06-29,127.75,129.40499877929688,127.71199798583984,127.71800231933594,0,,,,,
2018-07-02,129.25999450683594,129.49400329589844,128.41900634765625,129.3280029296875,0,,,,,
2018-07-03,129.0679931640625,129.51699829101562,128.7550048828125,129.072998046875,0,,,,,
2018-07-04,128.718994140625,128.93499755859375,128.4906005859375,128.71200561523438,0,,,,,
2018-07-05,128.86599731445312,129.6009979248047,128.5780029296875,128.83399963378906,0,,,,,
2018-07-06,129.2899932861328,129.9600067138672,129.26300048828125,129.27099609375,0,,,,,
2018-07-09,129.76100158691406,130.25100708007812,129.70700073242188,129.75799560546875,0,,,,,
2018-07-10,130.44000244140625,130.58700561523438,130.09800720214844,130.4320068359375,0,,,,,
2018-07-11,129.9669952392578,130.76400756835938,129.90699768066406,130.05599975585938,0,,,,,
2018-07-12,130.71400451660156,131.46499633789062,130.73599243164062,130.74400329589844,0,,,,,
2018-07-13,131.427001953125,131.51199340820312,130.80599975585938,131.40199279785156,0,,,,,
2018-07-16,131.25,131.69400024414062,131.26199340820312,131.27000427246094,0,,,,,
2018-07-17,131.57699584960938,131.9739990234375,131.5500030517578,131.57699584960938,0,,,,,
2018-07-18,131.68800354003906,131.76699829101562,130.8979949951172,131.7030029296875,0,,,,,
2018-07-19,131.343994140625,131.4080047607422,130.9199981689453,131.36500549316406,0,,,,,
2018-07-20,130.96099853515625,131.20399475097656,130.60800170898438,130.96400451660156,0,,,,,
2018-07-23,130.39199829101562,130.43800354003906,129.87399291992188,130.39199829101562,0,,,,,
2018-07-24,130.33399963378906,130.32400512695312,129.76400756835938,130.32400512695312,0,,,,,
2018-07-25,129.98500061035156,130.16700744628906,129.4199981689453,130.0229949951172,0,,,,,
2018-07-26,130.0959930419922,130.13999938964844,129.447998046875,130.13999938964844,0,,,,,
2018-07-27,129.4029998779297,129.44900512695312,129.13499450683594,129.41000366210938,0,,,,,
2018-07-30,129.3489990234375,130.0570068359375,129.31500244140625,129.3280029296875,0,,,,,
2018-07-31,129.9429931640625,131.11199951171875,129.80299377441406,129.9499969482422,0,,,,,
2018-08-01,130.6580047607422,131.09100341796875,130.3090057373047,130.6909942626953,0,,,,,
2018-08-02,130.1929931640625,130.2790069580078,129.27999877929688,130.2050018310547,0,,,,,
2018-08-03,129.3939971923828,129.51800537109375,128.67999267578125,129.3939971923828,0,,,,,
2018-08-06,128.60699462890625,128.86300659179688,128.49600219726562,128.57899475097656,0,,,,,
2018-08-07,128.66000366210938,128.99000549316406,128.59500122070312,128.66000366210938,0,,,,,
2018-08-08,129.1820068359375,129.4499969482422,128.5590057373047,129.197998046875,0,,,,,
2018-08-09,128.7480010986328,129.00100708007812,128.2100067138672,128.7239990234375,0,,,,,
2018-08-10,127.99800109863281,128.00799560546875,126.10099792480469,128.00799560546875,0,,,,,
2018-08-13,126.03800201416016,126.76000213623047,125.1500015258789,126.09100341796875,0,,,,,
2018-08-14,126.16400146484375,126.9739990234375,125.81900024414062,126.05599975585938,0,,,,,
2018-08-15,126.20999908447266,126.36499786376953,124.94000244140625,126.22899627685547,0,,,,,
2018-08-16,125.40899658203125,126.33699798583984,125.3010025024414,125.44200134277344,0,,,,,
2018-08-17,126.22000122070312,126.38999938964844,125.63800048828125,126.21700286865234,0,,,,,
2018-08-20,126.33999633789062,126.44200134277344,126.0719985961914,126.35900115966797,0,,,,,
2018-08-21,126.33799743652344,127.43699645996094,126.2760009765625,126.30000305175781,0,,,,,
2018-08-22,127.48300170898438,128.25399780273438,127.34700012207031,127.4520034790039,0,,,,,
2018-08-23,128.10000610351562,128.75799560546875,127.97000122070312,128.08999633789062,0,,,,,
2018-08-24,128.51600646972656,129.343994140625,128.48599243164062,128.51100158691406,0,,,,,
2018-08-27,129.62399291992188,129.72300720214844,128.8179931640625,129.5850067138672,0,,,,,
2018-08-28,129.84500122070312,130.26100158691406,129.7100067138672,129.8350067138672,0,,,,,
2018-08-29,129.95399475097656,130.8209991455078,129.5800018310547,129.9739990234375,0,,,,,
2018-08-30,130.80599975585938,130.843994140625,129.41400146484375,130.77499389648438,0,,,,,
2018-08-31,129.47300720214844,129.7989959716797,128.64700317382812,129.48199462890625,0,,,,,
2018-09-03,128.91200256347656,129.13699340820312,128.5800018310547,128.89999389648438,0,,,,,
2018-09-04,129.0279998779297,129.13400268554688,128.322998046875,128.9669952392578,0,,,,,
2018-09-05,129.13999938964844,129.94900512695312,128.6300048828125,129.13499450683594,0,,,,,
2018-09-06,129.66700744628906,129.78599548339844,128.69200134277344,129.64300537109375,0,,,,,
2018-09-07,128.39100646972656,129.08799743652344,128.24000549316406,128.39199829101562,0,,,,,
2018-09-10,128.22999572753906,129.05599975585938,127.86000061035156,128.19700622558594,0,,,,,
2018-09-11,128.85699462890625,129.79299926757812,128.77699279785156,128.86300659179688,0,,,,,
2018-09-12,129.40199279785156,129.79400634765625,128.94900512695312,129.4029998779297,0,,,,,
2018-09-13,129.31100463867188,130.7830047607422,129.2570037841797,129.2570037841797,0,,,,,
2018-09-14,130.95399475097656,131.1060028076172,130.58999633789062,130.98899841308594,0,,,,,
2018-09-17,130.1649932861328,130.98800659179688,130.1230010986328,130.1230010986328,0,,,,,
2018-09-18,130.3280029296875,131.48699951171875,130.29600524902344,130.29600524902344,0,,,,,
2018-09-19,131.13099670410156,131.656005859375,130.822998046875,131.1320037841797,0,,,,,
2018-09-20,131.11700439453125,132.3249969482422,130.9499969482422,131.1219940185547,0,,,,,
2018-09-21,132.47500610351562,133.10699462890625,132.1790008544922,132.46400451660156,0,,,,,
2018-09-24,132.19000244140625,133.04200744628906,131.90699768066406,132.1959991455078,0,,,,,
2018-09-25,132.5500030517578,133.08799743652344,132.36599731445312,132.56399536132812,0,,,,,
2018-09-26,132.88900756835938,132.9219970703125,132.5399932861328,132.89199829101562,0,,,,,
2018-09-27,132.4010009765625,132.66400146484375,131.58200073242188,132.3800048828125,0,,,,,
2018-09-28,131.91099548339844,132.29800415039062,131.1820068359375,131.95199584960938,0,,,,,
2018-10-01,132.0570068359375,132.4499969482422,131.76499938964844,132.0330047607422,0,,,,,
2018-10-02,131.91000366210938,131.94500732421875,130.7220001220703,131.927001953125,0,,,,,
2018-10-03,131.19400024414062,131.9530029296875,130.968994140625,131.17599487304688,0,,,,,
2018-10-04,131.38099670410156,131.56500244140625,130.89999389648438,131.39700317382812,0,,,,,
2018-10-05,131.18499755859375,131.35400390625,130.6060028076172,131.18299865722656,0,,,,,
2018-10-08,131.02200317382812,131.23800659179688,129.61000061035156,131.01400756835938,0,,,,,
2018-10-09,129.98800659179688,130.17999267578125,129.34100341796875,129.98899841308594,0,,,,,
2018-10-10,130.0,130.4949951171875,129.76600646972656,129.98599243164062,0,,,,,
2018-10-11,129.2779998779297,130.16600036621094,129.29200744628906,129.29299926757812,0,,,,,
2018-10-12,129.90199279785156,130.4709930419922,129.4219970703125,129.92300415039062,0,,,,,
2018-10-15,129.59100341796875,129.77699279785156,129.13900756835938,129.61599731445312,0,,,,,
2018-10-16,129.54200744628906,130.27099609375,129.52999877929688,129.54800415039062,0,,,,,
2018-10-17,130.03399658203125,130.14999389648438,129.177001953125,130.02200317382812,0,,,,,
2018-10-18,129.50999450683594,129.72300720214844,128.83999633789062,129.51400756835938,0,,,,,
2018-10-19,128.5,129.56300354003906,128.52699279785156,128.53199768066406,0,,,,,
2018-10-22,129.45399475097656,130.18800354003906,129.2010040283203,129.43699645996094,0,,,,,
2018-10-23,129.27099609375,129.302001953125,128.26499938964844,129.24899291992188,0,,,,,
2018-10-24,129.00900268554688,129.21099853515625,128.0760040283203,129.00399780273438,0,,,,,
2018-10-25,127.6780014038086,128.38499450683594,127.49199676513672,127.69300079345703,0,,,,,
2018-10-26,127.7959976196289,127.83200073242188,126.6520004272461,127.76000213623047,0,,,,,
2018-10-29,127.552001953125,128.2100067138672,127.24400329589844,127.55999755859375,0,,,,,
2018-10-30,127.77899932861328,128.43299865722656,127.74400329589844,127.74400329589844,0,,,,,
2018-10-31,128.25,128.531005859375,127.85700225830078,128.2689971923828,0,,,,,
2018-11-01,127.7030029296875,128.7469940185547,127.61799621582031,127.66699981689453,0,,,,,
2018-11-02,128.52499389648438,129.2989959716797,128.38999938964844,128.5279998779297,0,,,,,
2018-11-05,128.9199981689453,129.11500549316406,128.6009979248047,128.9320068359375,0,,,,,
2018-11-06,129.17999267578125,129.45799255371094,128.88299560546875,129.21099853515625,0,,,,,
2018-11-07,129.66000366210938,130.1320037841797,129.3939971923828,129.67599487304688,0,,,,,
2018-11-08,129.82000732421875,130.11199951171875,129.697998046875,129.83399963378906,0,,,,,
2018-11-09,129.54100036621094,129.5850067138672,128.81900024414062,129.54800415039062,0,,,,,
2018-11-12,128.91600036621094,129.17799377441406,127.81999969482422,128.91099548339844,0,,,,,
