Price,Close,High,Low,Open,Volume
Ticker,GBPCAD=X,GBPCAD=X,GBPCAD=X,GBPCAD=X,GBPCAD=X
Date,,,,,
2003-12-01,2.2411000728607178,2.249000072479248,2.234100103378296,2.237499952316284,0
2003-12-02,2.242000102996826,2.2492001056671143,2.239300012588501,2.241300106048584,0
2003-12-03,2.2458999156951904,2.249500036239624,2.2369000911712646,2.2418999671936035,0
2003-12-04,2.2551000118255615,2.2637999057769775,2.243000030517578,2.2455999851226807,0
2003-12-05,2.2574000358581543,2.261199951171875,2.245500087738037,2.2553999423980713,0
2003-12-08,2.2481000423431396,2.263700008392334,2.245300054550171,2.25570011138916,0
2003-12-09,2.281399965286255,2.2869999408721924,2.2472000122070312,2.2483999729156494,0
2003-12-10,2.2772998809814453,2.2876999378204346,2.2732999324798584,2.280400037765503,0
2003-12-11,2.297800064086914,2.3173000812530518,2.275899887084961,2.277100086212158,0
2003-12-12,2.2943999767303467,2.3073999881744385,2.2880001068115234,2.298099994659424,0
2003-12-15,2.293600082397461,2.3050999641418457,2.286400079727173,2.30049991607666,0
2003-12-16,2.3257999420166016,2.330399990081787,2.2904999256134033,2.2934000492095947,0
2003-12-17,2.3415000438690186,2.3457000255584717,2.3248000144958496,2.3248000144958496,0
2003-12-18,2.3587000370025635,2.3612000942230225,2.3352999687194824,2.3417000770568848,0
2003-12-19,2.3610000610351562,2.3689000606536865,2.352099895477295,2.3589000701904297,0
2003-12-22,2.346400022506714,2.361299991607666,2.341900110244751,2.355299949645996,0
2003-12-23,2.328399896621704,2.3498001098632812,2.3264999389648438,2.346400022506714,0
2003-12-24,2.319200038909912,2.334399938583374,2.3127999305725098,2.3296000957489014,0
2003-12-25,2.3213000297546387,2.3292999267578125,2.3164000511169434,2.3192999362945557,0
2003-12-26,2.320199966430664,2.325900077819824,2.311199903488159,2.3248000144958496,0
2003-12-29,2.322000026702881,2.3340001106262207,2.316200017929077,2.3243000507354736,0
2003-12-30,2.299999952316284,2.329400062561035,2.2960000038146973,2.322000026702881,0
2003-12-31,2.3201000690460205,2.3203001022338867,2.2967000007629395,2.300100088119507,0
2004-01-01,2.3118999004364014,2.3201000690460205,2.291300058364868,2.3201000690460205,0
2004-01-02,2.318000078201294,2.318000078201294,2.2990000247955322,2.312000036239624,0
2004-01-05,2.313999891281128,2.3183000087738037,2.3027000427246094,2.309299945831299,0
2004-01-06,2.3417999744415283,2.3440001010894775,2.311000108718872,2.3148999214172363,0
2004-01-07,2.343600034713745,2.348099946975708,2.3352999687194824,2.3427000045776367,0
2004-01-08,2.3447000980377197,2.3494999408721924,2.338200092315674,2.3436999320983887,0
2004-01-09,2.339900016784668,2.35509991645813,2.3361001014709473,2.3447000980377197,0
2004-01-12,2.353800058364868,2.362600088119507,2.3452000617980957,2.3480000495910645,0
2004-01-13,2.349299907684326,2.360100030899048,2.339900016784668,2.354599952697754,0
2004-01-14,2.360599994659424,2.3729000091552734,2.331399917602539,2.349400043487549,0
2004-01-15,2.36299991607666,2.3666000366210938,2.3538999557495117,2.363600015640259,0
2004-01-16,2.3350000381469727,2.364799976348877,2.330199956893921,2.3636999130249023,0
2004-01-19,2.320499897003174,2.3431999683380127,2.3169000148773193,2.337599992752075,0
2004-01-20,2.3487000465393066,2.3512001037597656,2.320199966430664,2.32069993019104,0
2004-01-21,2.3819000720977783,2.3879001140594482,2.3441998958587646,2.348599910736084,0
2004-01-22,2.3856000900268555,2.4003000259399414,2.3810999393463135,2.382499933242798,0
2004-01-23,2.396899938583374,2.4230000972747803,2.3847999572753906,2.386399984359741,0
2004-01-26,2.3817999362945557,2.399600028991699,2.3782999515533447,2.3970000743865967,0
2004-01-27,2.385699987411499,2.386899948120117,2.363300085067749,2.3814001083374023,0
2004-01-28,2.407099962234497,2.4270999431610107,2.381700038909912,2.3857998847961426,0
2004-01-29,2.4154000282287598,2.4279000759124756,2.4065001010894775,2.4065001010894775,0
2004-01-30,2.4154000282287598,2.428999900817871,2.4007999897003174,2.414900064468384,0
2004-02-02,2.4344000816345215,2.4382998943328857,2.4133999347686768,2.418800115585327,0
2004-02-03,2.4560000896453857,2.46589994430542,2.4370999336242676,2.443000078201294,0
2004-02-04,2.4428999423980713,2.46589994430542,2.4370999336242676,2.4560000896453857,0
2004-02-05,2.4549999237060547,2.459199905395508,2.4416000843048096,2.443000078201294,0
2004-02-06,2.439500093460083,2.463399887084961,2.439199924468994,2.4565999507904053,0
2004-02-09,2.4693000316619873,2.4735000133514404,2.4489998817443848,2.4516000747680664,0
2004-02-10,2.484100103378296,2.4902000427246094,2.4637999534606934,2.4693000316619873,0
2004-02-11,2.4892001152038574,2.4951000213623047,2.4800000190734863,2.484499931335449,0
2004-02-12,2.495800018310547,2.498300075531006,2.486299991607666,2.487299919128418,0
2004-02-13,2.4907000064849854,2.504199981689453,2.4723000526428223,2.4955999851226807,0
2004-02-16,2.4863998889923096,2.4902000427246094,2.4760000705718994,2.482100009918213,0
2004-02-17,2.4962000846862793,2.4993999004364014,2.4788999557495117,2.487600088119507,0
2004-02-18,2.5028998851776123,2.509000062942505,2.495500087738037,2.5,0
2004-02-19,2.521399974822998,2.5255000591278076,2.497299909591675,2.5034000873565674,0
2004-02-20,2.4874000549316406,2.5244998931884766,2.4820001125335693,2.5223000049591064,0
2004-02-23,2.4935998916625977,2.503499984741211,2.476300001144409,2.486599922180176,0
2004-02-24,2.510699987411499,2.514899969100952,2.488600015640259,2.493499994277954,0
2004-02-25,2.499799966812134,2.5230000019073486,2.4921000003814697,2.510699987411499,0
2004-02-26,2.5027999877929688,2.5102999210357666,2.4865000247955322,2.5007998943328857,0
2004-02-27,2.494800090789795,2.5078001022338867,2.4867000579833984,2.5028998851776123,0
2004-03-01,2.4981000423431396,2.5046000480651855,2.492300033569336,2.500699996948242,0
2004-03-02,2.469399929046631,2.505199909210205,2.4647998809814453,2.497999906539917,0
2004-03-03,2.450700044631958,2.4869000911712646,2.438800096511841,2.469399929046631,0
2004-03-04,2.430500030517578,2.4598000049591064,2.4260001182556152,2.4504001140594482,0
2004-03-05,2.438699960708618,2.4423999786376953,2.421999931335449,2.429800033569336,0
2004-03-08,2.4414000511169434,2.457900047302246,2.433799982070923,2.4381000995635986,0
2004-03-09,2.4186999797821045,2.4514000415802,2.411600112915039,2.4416000843048096,0
2004-03-10,2.3880999088287354,2.4514000415802,2.384700059890747,2.4416000843048096,0
2004-03-11,2.383500099182129,2.394700050354004,2.3754000663757324,2.3886001110076904,0
2004-03-12,2.4054999351501465,2.4093000888824463,2.3680999279022217,2.383500099182129,0
2004-03-15,2.405900001525879,2.4121999740600586,2.389699935913086,2.401099920272827,0
2004-03-16,2.415800094604492,2.4214000701904297,2.401599884033203,2.405600070953369,0
2004-03-17,2.4326000213623047,2.43530011177063,2.4096999168395996,2.4161999225616455,0
2004-03-18,2.4340999126434326,2.4463999271392822,2.429800033569336,2.4323999881744385,0
2004-03-19,2.4428999423980713,2.446199893951416,2.4282000064849854,2.4339001178741455,0
2004-03-22,2.4628000259399414,2.464900016784668,2.436800003051758,2.4453999996185303,0
2004-03-23,2.4663000106811523,2.467900037765503,2.45169997215271,2.462899923324585,0
2004-03-24,2.4428000450134277,2.468100070953369,2.442500114440918,2.4665000438690186,0
2004-03-25,2.404400110244751,2.4458000659942627,2.400599956512451,2.442699909210205,0
2004-03-26,2.395900011062622,2.412600040435791,2.3835999965667725,2.404599905014038,0
2004-03-29,2.3808999061584473,2.399199962615967,2.373199939727783,2.391900062561035,0
2004-03-30,2.3863000869750977,2.3922998905181885,2.3778998851776123,2.3814001083374023,0
2004-03-31,2.4135000705718994,2.421099901199341,2.38319993019104,2.385499954223633,0
2004-04-01,2.426100015640259,2.447999954223633,2.4137001037597656,2.4140000343322754,0
2004-04-02,2.401900053024292,2.4274001121520996,2.399399995803833,2.4268999099731445,0
2004-04-05,2.3965001106262207,2.40939998626709,2.3801000118255615,2.401400089263916,0
2004-04-06,2.416599988937378,2.4175000190734863,2.391700029373169,2.3961000442504883,0
2004-04-07,2.410900115966797,2.426300048828125,2.3994998931884766,2.4165000915527344,0
2004-04-08,2.427999973297119,2.4382998943328857,2.4079999923706055,2.4121999740600586,0
