Date,ret
2011-08-09,-8.08023475904287e-05
2011-08-10,0.01426247572181954
2011-08-11,-0.0026528056770781542
2011-08-12,-0.006259339964062244
2011-08-15,-0.007533559489017308
2011-08-16,-0.002036601262388311
2011-08-17,0.0003567765372321423
2011-08-18,-0.001222881817598481
2011-08-19,-0.003926506737074731
2011-08-22,0.0008835835233596631
2011-08-23,0.000939461749160559
2011-08-24,-0.0013566890420752499
2011-08-25,0.0011806284935243442
2011-08-26,-0.007264371061703465
2011-08-29,0.00021801474292170624
2011-08-30,-0.003568773998306736
2011-08-31,0.0030423525860498284
2011-09-01,-0.0021248933835496175
2011-09-02,0.0045334337201650785
2011-09-05,-0.0011065608792753014
2011-09-06,0.0018105878485851824
2011-09-07,-0.023470065115523533
2011-09-08,0.005992406509124139
2011-09-09,-0.006903347297506574
2011-09-12,-0.005866195989254364
2011-09-13,0.0023192051627719144
2011-09-14,-0.008590790369748096
2011-09-15,0.0036893803748666845
2011-09-16,0.004194012397696484
2011-09-19,0.002574759210724158
2011-09-20,0.0036683049486361304
2011-09-21,-0.004046230373121679
2011-09-22,0.01017511070237017
2011-09-23,-0.008954563826740754
2011-09-26,-0.007770404187438086
2011-09-27,0.004224124007691494
2011-09-28,-0.0007252782691019128
2011-09-29,-0.004409009308820531
2011-09-30,-0.0026677187064092244
2011-10-03,-0.005140797137525975
2011-10-04,0.0040451242104575695
2011-10-05,-0.0019818836255857306
2011-10-06,0.0005119280718595839
2011-10-07,-0.002787137555749323
2011-10-10,0.0026785508745585844
2011-10-11,0.004899154875536822
2011-10-12,0.0036900226658021333
2011-10-13,0.004090167025613155
2011-10-14,0.0033033192256228736
2011-10-17,0.012219787218248259
2011-10-18,0.00039275395950191675
2011-10-19,0.0005848912935082697
2011-10-20,0.005010532669718806
2011-10-21,-0.0009927077856388695
2011-10-24,-0.0030811522197852965
2011-10-25,-0.0068340977770154805
2011-10-26,-0.010686497607931757
2011-10-27,-0.007738115249765134
2011-10-28,0.009163433706093887
2011-10-31,0.00025168737856677906
2011-11-01,0.003536646215153952
2011-11-02,-0.004965273669981769
2011-11-03,-0.010765186709911764
2011-11-04,0.001357892128218476
2011-11-07,0.0009134331471413652
2011-11-08,0.0031595691132404033
2011-11-09,-5.482581414873507e-05
2011-11-10,-0.0032086799178162135
2011-11-11,-0.002952106351385005
2011-11-14,0.0018168178547535762
2011-11-15,-0.00172942730838859
2011-11-16,0.005470670263834845
2011-11-17,-0.0006441663733448325
2011-11-18,0.0015350864209135386
2011-11-21,0.0033587209131771454
2011-11-22,0.005361055145115432
2011-11-23,0.0015259513548393912
2011-11-24,0.0008009511749470055
2011-11-25,-0.002523350992788757
2011-11-28,0.0046070119427609425
2011-11-29,-0.006186910715043513
2011-11-30,0.0017571061233940934
2011-12-01,0.0012572688187728288
2011-12-02,-0.003268454873076504
2011-12-05,-0.0019181576971320845
2011-12-06,0.0038829283629041606
2011-12-07,0.0008673939909802171
2011-12-08,0.001374680934212427
2011-12-09,0.0012454727448490332
2011-12-12,-0.0018039183402002805
2011-12-13,0.0045705076695817665
2011-12-14,0.0009577334488566067
2011-12-15,-0.0020013712522401724
2011-12-16,-0.0010548157622513002
2011-12-19,0.0024554797822397955
2011-12-20,-0.00011872072063836116
2011-12-21,-0.0006398521417099404
2011-12-22,0.0003043548900213285
2011-12-23,0.0014812721005925526
2011-12-26,-0.0005939318335359683
2011-12-27,0.0016188083839711084
2011-12-28,0.0006143639743380084
2011-12-29,0.0009617979947937115
2011-12-30,0.000846992218643177
2012-01-02,-0.0051568893419486825
2012-01-03,0.0018776599063294107
2012-01-04,0.003158663470646848
2012-01-05,0.0009097342804359849
2012-01-06,-0.00406395406519363
2012-01-09,-0.003508653871256222
2012-01-10,-0.0011410779579152275
2012-01-11,0.0009038211845097247
2012-01-12,-0.0015566434522569547
2012-01-13,7.906978311431143e-05
2012-01-16,0.002066023018757795
2012-01-17,-0.0031659761726608735
2012-01-18,-0.002137234136981234
2012-01-19,-0.003947013248916756
2012-01-20,-0.004466193108266395
2012-01-23,0.005045382608162457
2012-01-24,-0.0031448280860754234
2012-01-25,-0.004131089321559876
2012-01-26,-0.0005634419920114745
2012-01-27,-0.002523152609665323
2012-01-30,-0.003441887229871963
2012-01-31,0.0038956290215886044
2012-02-01,-0.00329638092471095
2012-02-02,-0.003482124794905879
2012-02-03,-0.00103065232064103
2012-02-06,-0.0015239801061657085
2012-02-07,9.28833902841097e-05
2012-02-08,-0.0014707794249423619
2012-02-09,-7.719004074616966e-05
2012-02-10,-0.002359608630763446
2012-02-13,1.8541143142993292e-05
2012-02-14,0.004225896488326815
2012-02-15,-0.0008452616911139349
2012-02-16,-0.0011892106393812307
2012-02-17,2.9988505129536586e-05
2012-02-20,-0.004950617793091849
2012-02-21,-0.002066085030437184
2012-02-22,-0.0015081873645892393
2012-02-23,-0.0007334738957793735
2012-02-24,0.0056203691838535436
2012-02-27,-0.008179343736894648
2012-02-28,0.007212460203796263
2012-02-29,-0.0038885939045580683
2012-03-01,-0.00491358710999079
2012-03-02,0.0034452776368617223
2012-03-05,0.00040926321300713015
2012-03-06,-0.0017413024394973922
2012-03-07,0.004818311660240266
2012-03-08,-0.0052756652048183555
2012-03-09,-0.00023064191798824745
2012-03-12,0.0004309624306443739
2012-03-13,0.0012228142078165461
2012-03-14,-0.0014408242599925607
2012-03-15,-0.00377342534189517
2012-03-16,0.0026529347740418307
2012-03-19,0.0019780742813966332
2012-03-20,-0.0009600990286608522
2012-03-21,-0.0027333665719892876
2012-03-22,-0.0034586541359419294
2012-03-23,-0.00032006799083373434
2012-03-26,0.0015598225814296466
2012-03-27,-0.0018411908972844565
2012-03-28,-0.0018075300849405918
2012-03-29,-0.0038823849361199533
2012-03-30,-0.0009113954154571773
2012-04-02,0.0010965248419687675
2012-04-03,-0.0013026453697840882
2012-04-04,-0.002048711457662655
2012-04-05,0.0036162230162863967
2012-04-06,0.0007017213249877682
2012-04-09,0.0018479645627421585
2012-04-10,0.004059281120626759
2012-04-11,0.0016019409620784397
2012-04-12,0.0007225923528487052
2012-04-13,0.002003849120239974
2012-04-16,-0.0006647379961863011
2012-04-17,-0.003328470284222026
2012-04-18,-0.0024750261495888972
2012-04-19,-0.002588888388587313
2012-04-20,-0.0005446538321881712
2012-04-23,0.0010212228389029358
2012-04-24,-0.002548933145647342
2012-04-25,-0.004382840536654518
2012-04-26,-0.0027801146689094593
2012-04-27,-0.002929356007310178
2012-04-30,0.002749395141050189
2012-05-01,-0.0026212655673768957
2012-05-02,-0.0039470838671213536
2012-05-03,-0.0012723562459374508
2012-05-04,-0.0017540641239457307
2012-05-07,-0.00041494499944191225
2012-05-08,0.000486473010679818
2012-05-09,0.0016086827610961338
2012-05-10,0.004841260205164795
2012-05-11,-5.5343501953798203e-05
2012-05-14,0.001886232546344495
2012-05-15,0.006216848440066763
2012-05-16,8.683266721264972e-05
2012-05-17,-0.0006709026136676756
2012-05-18,-9.731656477736904e-05
2012-05-21,-0.0052408411184048705
2012-05-22,0.0027922241489498575
2012-05-23,0.0011143681065293193
2012-05-24,0.0026573290416575593
2012-05-25,0.000251357079524355
2012-05-28,0.00033763996750766755
2012-05-29,-0.00040811970407867077
2012-05-30,0.004461217508813675
2012-05-31,0.0034493225750646464
2012-06-01,-2.5730095676073034e-05
2012-06-04,-0.004337836325630648
2012-06-05,-0.003963093807212274
2012-06-06,-0.004216662940513372
2012-06-07,-0.004375979908893659
2012-06-08,-0.0015621345580393224
2012-06-11,0.0005478135043435685
2012-06-12,0.007183343734521647
2012-06-13,0.00099698629859687
2012-06-14,-0.00513046897731842
2012-06-15,0.0005275545639517615
2012-06-18,-0.0024314950114814335
2012-06-19,0.0026149540287578312
2012-06-20,-0.004186693551191927
2012-06-21,0.004049731972063132
2012-06-22,0.0011826622296709985
2012-06-25,0.0009284225583723253
2012-06-26,0.0024632841792048945
2012-06-27,-0.003220321562404459
2012-06-28,0.0015536519631860267
2012-06-29,-0.0033153648193703653
2012-07-02,-0.009557630569939857
2012-07-03,0.004629448796594641
2012-07-04,-0.005528678108549562
2012-07-05,0.005298639531415648
2012-07-06,0.004938003369564711
2012-07-09,0.0035572930237261586
2012-07-10,-0.0004025484405067601
2012-07-11,0.0023349430529909184
2012-07-12,0.0030522576101590323
2012-07-13,-0.0026049520367087643
2012-07-16,-0.0005479924894844486
2012-07-17,-0.0020651436731293654
2012-07-18,0.002510333194777299
2012-07-19,0.0030172639506645905
2012-07-20,0.005331158109265856
2012-07-23,0.008423575951183856
2012-07-24,0.003312968704700075
2012-07-25,0.000683244235691221
2012-07-26,-0.006560725816250149
2012-07-27,-0.004510891112856902
2012-07-30,-0.0003712903700161974
2012-07-31,0.005767180289138686
2012-08-01,-0.0013435988520076744
2012-08-02,0.0013025595314291672
2012-08-03,0.002454572529786759
2012-08-06,-0.007800661247430122
2012-08-07,0.001481304914217673
2012-08-08,-0.0025759293226981896
2012-08-09,0.001517560017599079
2012-08-10,0.00432875830582718
2012-08-13,0.0014635328675248142
2012-08-14,-0.0046339881006779
2012-08-15,2.624163153813893e-05
2012-08-16,0.0034441694636295444
2012-08-17,-0.0031990604276277046
2012-08-20,-0.0009631800485208509
2012-08-21,-7.999409966798318e-06
2012-08-22,-0.00582592096120479
2012-08-23,-0.0009726487345722793
2012-08-24,-0.0016577133141727775
2012-08-27,0.0019324972044395562
2012-08-28,-0.000834734683937623
2012-08-29,-0.003863608544186459
2012-08-30,-0.0013146417456464982
2012-08-31,-0.002436276508889232
2012-09-03,-0.0011460486889217003
2012-09-04,-0.005091742423309048
2012-09-05,0.0004961034156161035
2012-09-06,-0.0031194088251682173
2012-09-07,-0.001181916186907103
2012-09-10,-0.0018093508390119376
2012-09-11,-0.0008770360504064118
2012-09-12,-5.41547111130795e-05
2012-09-13,0.0051637488257787025
2012-09-14,-0.004608140927397001
2012-09-17,-0.0029164667377220843
2012-09-18,-0.0012332696638616295
2012-09-19,-0.00014246866613016424
2012-09-20,0.004194466246050946
2012-09-21,0.0022801590920517936
2012-09-24,-0.003025066031961752
2012-09-25,0.0019972398439786192
2012-09-26,-0.0014556047449083142
2012-09-27,-0.0011808516142118345
2012-09-28,0.0037195449110915715
2012-10-01,-0.002100982641716929
2012-10-02,-0.0016410233192568973
2012-10-03,-0.003712919403176789
2012-10-04,-0.003159726216015607
2012-10-05,0.0033351782878284436
2012-10-08,0.004249896914377978
2012-10-09,0.002330121895332057
2012-10-10,-0.004311818723530474
2012-10-11,0.0009316083073768037
2012-10-12,-0.002241800180822409
2012-10-15,0.0018267164902189008
2012-10-16,0.0021769924015857035
2012-10-17,-0.005607126210423067
2012-10-18,0.000338079105934406
2012-10-19,0.0004632106225230891
2012-10-22,-0.001934299704315236
2012-10-23,-0.001750483119769364
2012-10-24,0.001239938082052118
2012-10-25,0.004563406585289673
2012-10-26,0.0019091890568036438
2012-10-29,-0.0029524532738132736
2012-10-30,-0.0011606359022109493
2012-10-31,-0.0007845070897434935
2012-11-01,0.004028255836553237
2012-11-02,0.003768745697987157
2012-11-05,0.003591577104149897
2012-11-06,0.0010004330212439478
2012-11-07,-0.0017611547815210044
2012-11-08,-0.004731053156340031
2012-11-09,-0.0012445974100312156
2012-11-12,-0.0012779458831381353
2012-11-13,0.003161267695364507
2012-11-14,-0.0004379490923773681
2012-11-15,0.0013250717806751117
2012-11-16,0.0027873664234448754
2012-11-19,0.0013105159868702014
2012-11-20,0.0027628848893238456
2012-11-21,-0.0009170483855329168
2012-11-22,0.005586040446655577
2012-11-23,-0.00178721098104656
2012-11-26,0.0015823975009352398
2012-11-27,-0.0031838208680949037
2012-11-28,-0.0012488946974659946
2012-11-29,0.0015173330563385966
2012-11-30,-0.002449618504300783
2012-12-03,0.002042050679614303
2012-12-04,0.00030297895832938685
2012-12-05,-0.004665527174195455
2012-12-06,0.003181753805248902
2012-12-07,0.0003295596311070656
2012-12-10,0.001294931130030989
2012-12-11,2.4567975721344944e-06
2012-12-12,0.0007535314647397838
2012-12-13,0.0020612802781874145
2012-12-14,0.001111657264525293
2012-12-17,-0.00010864015245604902
2012-12-18,-0.0035778185056948063
2012-12-19,-0.0025350928702421523
2012-12-20,0.00018950086461448027
2012-12-21,-0.0006614099472944604
2012-12-24,-0.0029521711299742128
2012-12-25,-0.00046829320252371237
2012-12-26,0.0014198118158263657
2012-12-27,-0.001997999349544138
2012-12-28,0.0013264001551226315
2012-12-31,4.421625768154952e-05
2013-01-01,0.0061190868130466215
2013-01-02,0.001784814239093345
2013-01-03,0.0062404273740030375
2013-01-04,0.0011219045982800637
2013-01-07,0.0008434139879469017
2013-01-08,-0.0008383556021027518
2013-01-09,-0.0015526850045276424
2013-01-10,0.007392211629702076
2013-01-11,0.011769405123350628
2013-01-14,3.5011774932775224e-05
2013-01-15,-0.0013756858566139627
2013-01-16,-0.001285232303761292
2013-01-17,-0.0009317104753371174
2013-01-18,0.003481633685416296
2013-01-21,0.00020234032931367146
2013-01-22,-0.003988894253559444
2013-01-23,-0.0038902114404070183
2013-01-24,0.01007383087854421
2013-01-25,0.004109418731426567
2013-01-28,0.00016376528181475704
2013-01-29,-0.0003256148146980704
2013-01-30,0.0005124983746662114
2013-01-31,-0.0026460803255994795
2013-02-01,0.002574556215231396
2013-02-04,0.0021170222513004393
2013-02-05,-0.004921009271451098
2013-02-06,0.0034295722048608072
2013-02-07,-0.0018735357769865256
2013-02-08,0.0002940956780497191
2013-02-11,-0.005019665408327434
2013-02-12,0.011181571717349164
2013-02-13,-0.0023083099077088605
2013-02-14,-0.00031791703689786825
2013-02-15,-0.004998309001957921
2013-02-18,0.005029804143808859
2013-02-19,0.001352811537662162
2013-02-20,0.0002111134422041823
2013-02-21,-0.005516519726959439
2013-02-22,-0.005046237384867715
2013-02-25,0.0029178300763137745
2013-02-26,-0.013921472147775987
2013-02-27,-0.003397795564452655
2013-02-28,0.001404596535965399
2013-03-01,0.009932564272250312
2013-03-04,0.007720901926122761
2013-03-05,0.0007272841861959862
2013-03-06,0.0016608167249727488
2013-03-07,0.004619778446096315
2013-03-08,0.0074160608671917025
2013-03-11,-0.0013072824439703144
2013-03-12,0.005155174368787461
2013-03-13,-0.0017268529464434146
2013-03-14,-0.000776945754643727
2013-03-15,-0.003481379291343528
2013-03-18,-0.00397039351687779
2013-03-19,0.0032385266122879797
2013-03-20,0.001170429044855818
2013-03-21,0.006985744154638931
2013-03-22,-0.0032938379139514735
2013-03-25,-0.0003201061513181541
2013-03-26,-0.006835713693629273
2013-03-27,0.002041069677855866
2013-03-28,-0.0019887205538728437
2013-03-29,-0.0036648160366682097
2013-04-01,0.0003286502893369872
2013-04-02,-0.00535041510161287
2013-04-03,0.0039091377698003025
2013-04-04,-0.004064292199634638
2013-04-05,0.012286947774669904
2013-04-08,0.006301352106708362
2013-04-09,0.003699444686913532
2013-04-10,0.0007924749556624519
2013-04-11,0.006137697932293034
2013-04-12,-0.0008013654789957927
2013-04-15,-0.006282935376507636
2013-04-16,-0.005802270419511047
2013-04-17,0.0026967770999895254
2013-04-18,-0.0003803183234104878
2013-04-19,-0.0008380754368247428
2013-04-22,0.007007164660970729
2013-04-23,-0.0021191806371837567
2013-04-24,0.001301049380171647
2013-04-25,-0.001240158089659654
2013-04-26,-0.0030388412631631614
2013-04-29,-0.0072346493499214895
2013-04-30,-0.0015829003886603482
2013-05-01,-0.004396491927421243
2013-05-02,-0.0028594993435411727
2013-05-03,0.0025844806684487288
2013-05-06,0.004916734483735968
2013-05-07,0.0006869230668573233
2013-05-08,-0.004698553799737354
2013-05-09,-0.0034194385339288698
2013-05-10,0.004046823879185675
2013-05-13,0.0006930756670612049
2013-05-14,-0.0016873229389681615
2013-05-15,0.0037957021644659467
2013-05-16,0.0014050888182388808
2013-05-17,-0.004350012070407032
2013-05-20,0.006280669969186401
2013-05-21,0.000936962362674639
2013-05-22,0.0036426315679674174
2013-05-23,-0.0012270610560419727
2013-05-24,-0.008254992747752064
2013-05-27,-0.004518723759523929
2013-05-28,-0.003445352093321818
2013-05-29,0.009803170873291297
2013-05-30,-0.007294312533636483
2013-05-31,0.006060452502316007
2013-06-03,-0.006914453782912245
2013-06-04,-0.0008243587101783611
2013-06-05,-0.006548803789293032
2013-06-06,-0.004998400205112098
2013-06-07,-0.008504295682376439
2013-06-10,-0.004494059654960303
2013-06-11,0.00907185587388651
2013-06-12,-0.01880423201530244
2013-06-13,0.010809465248791696
2013-06-14,-0.0010232827725796985
2013-06-17,-0.005922090577177194
2013-06-18,-0.00395711494281927
2013-06-19,-0.0012295797052901394
2013-06-20,0.0012701609947781383
2013-06-21,-0.005386162783470145
2013-06-24,-0.004057368865028668
2013-06-25,-0.005124020124300215
2013-06-26,-0.0007688932991095794
2013-06-27,-0.0019185896069189713
2013-06-28,-0.003598429011163253
2013-07-01,0.007118891753911191
2013-07-02,0.0019218132548073242
2013-07-03,0.0026481133126622603
2013-07-04,0.007013063448987047
2013-07-05,-0.004133418652750409
2013-07-08,0.00402540287852627
2013-07-09,-0.0031904968494571246
2013-07-10,-0.003238446111687983
2013-07-11,-0.0009506489273051477
2013-07-12,0.004517259902804282
2013-07-15,0.0015508529606620834
2013-07-16,-0.003414695450009034
2013-07-17,-0.003358996238773841
2013-07-18,0.0011935484787684194
2013-07-19,0.007190711795471987
2013-07-22,-0.0009323566310444447
2013-07-23,-0.0027902424625977024
2013-07-24,-0.00375062035349719
2013-07-25,0.011433141540517732
2013-07-26,-0.002163634663524297
2013-07-29,-0.0021207803736559313
2013-07-30,0.0004513896750387134
2013-07-31,0.004584178761768602
2013-08-01,0.006192532302024826
2013-08-02,0.002861135378187292
2013-08-05,-0.008812123563797934
2013-08-06,0.0015830026436825986
2013-08-07,-0.0008570341549035787
2013-08-08,0.0035344986741426684
2013-08-09,-0.004938612234884308
2013-08-12,-0.005960127227427687
2013-08-13,0.0026327910352623466
2013-08-14,0.004144343191757728
2013-08-15,-0.00012357173279755972
2013-08-16,0.0013314409399060993
2013-08-19,0.0007143814770480051
2013-08-20,0.003832012177299216
2013-08-21,-0.0014330161851352054
2013-08-22,0.005151757870123451
2013-08-23,-0.0002587560306848346
2013-08-26,-0.004997241111318749
2013-08-27,0.0037658035553055588
2013-08-28,-0.000978638339292414
2013-08-29,0.002348430943122066
2013-08-30,-0.0024935668568191512
2013-09-02,-0.0015042577561120017
2013-09-03,0.0008279926609944133
2013-09-04,-0.001711661680875437
2013-09-05,-0.0009551990794282831
2013-09-06,0.0027521864851750314
2013-09-09,-0.002022425816883282
2013-09-10,-0.0018181846957244054
2013-09-11,-0.0021874445338577863
2013-09-12,0.0023563942422930423
2013-09-13,0.0031768188453983734
2013-09-16,-1.7492925190753465e-05
2013-09-17,-0.0019664564290751254
2013-09-18,0.0014254531193840184
2013-09-19,-0.006888025059446927
2013-09-20,0.010626733854758711
2013-09-23,0.00654345986900113
2013-09-24,-0.002694004361502121
2013-09-25,-0.002392886835716458
2013-09-26,0.005871442750275938
2013-09-27,0.0028727520950730546
2013-09-30,0.003970246911892375
2013-10-01,-8.348868549135449e-05
2013-10-02,-0.005773984100559241
2013-10-03,-0.00023125039075716416
2013-10-04,-0.0009840117178179673
2013-10-07,-0.005126218669160204
2013-10-08,-0.0009087448345825261
2013-10-09,0.0021025238425978433
2013-10-10,-0.002074966426847946
2013-10-11,-0.0004335948816255688
2013-10-14,0.003911446203391544
2013-10-15,-0.0004922480184188578
2013-10-16,0.0017250953508721836
2013-10-17,-0.002674643071866799
2013-10-18,-0.0008389266404570691
2013-10-21,-0.0009615418368061472
2013-10-22,0.0014653791393733947
2013-10-23,0.0012538340793715919
2013-10-24,-0.0014384965861862324
2013-10-25,-0.0021625199222992907
2013-10-28,0.0006197006592183945
2013-10-29,0.0011071461105201532
2013-10-30,0.0007717474913596525
2013-10-31,0.001102140833984406
2013-11-01,-0.001832445913017435
2013-11-04,0.0011979011293174106
2013-11-05,-0.00026769760571601143
2013-11-06,0.007124736847726026
2013-11-07,0.001034719215413198
2013-11-08,-0.0009174277371519759
2013-11-11,0.0028522057329260944
2013-11-12,0.0027287998930336597
2013-11-13,0.0014093541943546372
2013-11-14,-0.00010062317448576198
2013-11-15,0.00039702295936912377
2013-11-18,0.00036423007560888645
2013-11-19,-0.002118914705943162
2013-11-20,0.0009280079999401643
2013-11-21,-0.0036589543719726557
2013-11-22,0.004858063749887007
2013-11-25,0.0012559173661052833
2013-11-26,0.0011409594065031315
2013-11-27,0.002064045752619848
2013-11-28,0.004787271576570716
2013-11-29,-0.002247353183421608
2013-12-02,0.00392404347943115
2013-12-03,0.003994895272675374
2013-12-04,0.002608663361383326
2013-12-05,0.005544898693195887
2013-12-06,-0.001757911606183044
2013-12-09,0.0027635301436377945
2013-12-10,0.0018614004162176563
2013-12-11,-0.0027255576262515875
2013-12-12,0.0036736873712749085
2013-12-13,0.004317120166728224
2013-12-16,-0.002196993786977318
2013-12-17,-0.0016347022594225666
2013-12-18,0.0012269212259937356
2013-12-19,0.005156813853138462
2013-12-20,-0.0013934418685224072
2013-12-23,-0.001621685292199687
2013-12-24,-0.00045245820248258916
2013-12-25,-0.0011079989723647825
2013-12-26,0.0009750171085108259
2013-12-27,0.0032962773525879925
2013-12-30,0.008816333366449155
2013-12-31,-0.00388133778872641
2014-01-01,4.99657160331913e-05
2014-01-02,0.0026712851370459326
2014-01-03,0.0008977958704603412
2014-01-06,-0.0011508455908437211
2014-01-07,0.0013672654453212956
2014-01-08,0.0037029863161141163
2014-01-09,0.0037791790081607235
2014-01-10,-0.0003281129916037906
2014-01-13,-0.00105759389153644
2014-01-14,-0.0007361338432634086
2014-01-15,0.006859060194683708
2014-01-16,0.0008835237473327113
2014-01-17,0.005972629164218843
2014-01-20,-0.0006054086440391315
2014-01-21,0.002389728168915706
2014-01-22,0.002068308273437907
2014-01-23,0.003570403570960952
2014-01-24,0.006522067201682089
2014-01-27,3.771135705150919e-05
2014-01-28,-0.0033315352368780736
2014-01-29,-0.007798070574128036
2014-01-30,0.007064124009973262
2014-01-31,-0.004307226851587787
2014-02-03,-0.004685854461581932
2014-02-04,-0.0022715732854006053
2014-02-05,-0.0022912439454712405
2014-02-06,-0.001879119552718706
2014-02-07,-0.0020802519510727813
