Price,Close,High,Low,Open,Volume
Ticker,NZDJPY=X,NZDJPY=X,NZDJPY=X,NZDJPY=X,NZDJPY=X
Date,,,,,
2016-01-04,82.2020034790039,82.20500183105469,80.11599731445312,82.13999938964844,0
2016-01-05,80.56500244140625,80.802001953125,79.44000244140625,80.55000305175781,0
2016-01-06,79.73999786376953,79.80699920654297,78.47899627685547,79.77300262451172,0
2016-01-07,78.73999786376953,79.01200103759766,77.48500061035156,78.72699737548828,0
2016-01-08,77.85399627685547,79.0999984741211,77.06900024414062,77.83000183105469,0
2016-01-11,76.27899932861328,77.58300018310547,76.18900299072266,76.27999877929688,0
2016-01-12,77.0999984741211,77.45999908447266,76.47000122070312,77.12699890136719,0
2016-01-13,77.05999755859375,77.93599700927734,76.97100067138672,77.04299926757812,0
2016-01-14,76.12200164794922,76.8479995727539,75.5270004272461,76.10199737548828,0
2016-01-15,76.71099853515625,76.74600219726562,74.61299896240234,76.73799896240234,0
2016-01-18,75.3499984741211,76.06999969482422,75.19999694824219,75.36199951171875,0
2016-01-19,75.72000122070312,76.88600158691406,75.28199768066406,75.72000122070312,0
2016-01-20,75.23699951171875,75.16999816894531,73.66999816894531,75.15699768066406,0
2016-01-21,75.69000244140625,75.9489974975586,74.77999877929688,75.802001953125,0
2016-01-22,77.16799926757812,77.36000061035156,76.56999969482422,77.13999938964844,0
2016-01-25,76.71900177001953,77.53399658203125,76.4800033569336,76.70600128173828,0
2016-01-26,76.09100341796875,76.92900085449219,75.76100158691406,76.13500213623047,0
2016-01-27,77.05999755859375,77.35199737548828,76.44400024414062,77.03800201416016,0
2016-01-28,76.07599639892578,77.44200134277344,76.02300262451172,76.12000274658203,0
2016-01-29,77.04399871826172,79.0790023803711,76.83000183105469,77.03600311279297,0
2016-02-01,78.4800033569336,78.94999694824219,78.11000061035156,78.51699829101562,0
2016-02-02,79.08599853515625,79.18399810791016,77.88500213623047,79.10199737548828,0
2016-02-03,78.08000183105469,79.22000122070312,77.95999908447266,78.08000183105469,0
2016-02-04,78.50499725341797,79.18900299072266,78.35099792480469,78.52100372314453,0
2016-02-05,78.61499786376953,78.76200103759766,77.49199676513672,78.5719985961914,0
2016-02-08,77.51399993896484,78.02100372314453,76.40499877929688,77.5009994506836,0
2016-02-09,76.5250015258789,76.78399658203125,75.19499969482422,76.5199966430664,0
2016-02-10,76.51000213623047,76.74700164794922,75.5270004272461,76.48699951171875,0
2016-02-11,75.69000244140625,76.06400299072266,73.24800109863281,75.66400146484375,0
2016-02-12,75.52899932861328,75.55000305175781,74.52799987792969,75.4749984741211,0
2016-02-15,75.44999694824219,76.25800323486328,75.06999969482422,75.44000244140625,0
2016-02-16,76.02100372314453,76.5199966430664,74.56400299072266,76.0199966430664,0
2016-02-17,75.05999755859375,75.8030014038086,74.47000122070312,75.09500122070312,0
2016-02-18,75.78700256347656,75.99099731445312,75.12000274658203,75.72699737548828,0
2016-02-19,75.21900177001953,75.19999694824219,74.16799926757812,75.19999694824219,0
2016-02-22,74.4990005493164,75.98400115966797,74.53500366210938,74.53500366210938,0
2016-02-23,75.81600189208984,75.80599975585938,74.59600067138672,75.80599975585938,0
2016-02-24,74.25,74.40899658203125,73.58799743652344,74.26000213623047,0
2016-02-25,74.70500183105469,75.58000183105469,74.46700286865234,74.6709976196289,0
2016-02-26,76.28199768066406,76.57099914550781,75.8499984741211,76.33399963378906,0
2016-02-29,74.9000015258789,74.94200134277344,74.2030029296875,74.93599700927734,0
2016-03-01,74.22000122070312,74.97599792480469,73.97699737548828,74.20700073242188,0
2016-03-02,75.62100219726562,75.91899871826172,75.23999786376953,75.5999984741211,0
2016-03-03,75.59100341796875,76.54900360107422,75.572998046875,75.58999633789062,0
2016-03-04,76.41999816894531,77.27999877929688,76.26000213623047,76.41400146484375,0
2016-03-07,77.24800109863281,77.35199737548828,76.58999633789062,77.22000122070312,0
2016-03-08,76.94599914550781,76.98400115966797,76.00399780273438,76.96800231933594,0
2016-03-09,75.95999908447266,76.8550033569336,75.6500015258789,75.96499633789062,0
2016-03-10,75.16999816894531,76.27799987792969,75.01499938964844,75.14800262451172,0
2016-03-11,75.43499755859375,76.59100341796875,75.3740005493164,75.3740005493164,0
2016-03-14,76.66000366210938,76.90899658203125,75.9739990234375,76.6510009765625,0
2016-03-15,76.06600189208984,76.06199645996094,74.48600006103516,76.06199645996094,0
2016-03-16,74.76000213623047,75.25299835205078,74.61499786376953,74.7249984741211,0
2016-03-17,75.96700286865234,76.3499984741211,75.4530029296875,75.9800033569336,0
2016-03-18,76.12899780273438,76.37999725341797,75.53199768066406,76.13200378417969,0
2016-03-21,75.4800033569336,75.73100280761719,75.14700317382812,75.44999694824219,0
2016-03-22,75.83799743652344,75.9229965209961,74.88800048828125,75.8239974975586,0
2016-03-23,75.73400115966797,75.96399688720703,75.3499984741211,75.76000213623047,0
2016-03-24,75.51899719238281,75.68699645996094,75.26100158691406,75.5199966430664,0
2016-03-25,75.61599731445312,75.85199737548828,75.47899627685547,75.5250015258789,0
2016-03-28,75.74400329589844,76.26499938964844,75.66000366210938,75.75700378417969,0
2016-03-29,76.38300323486328,77.21499633789062,76.28299713134766,76.38800048828125,0
2016-03-30,77.37000274658203,78.10299682617188,76.9000015258789,77.32499694824219,0
2016-03-31,77.53600311279297,78.18299865722656,77.30999755859375,77.51399993896484,0
2016-04-01,77.81099700927734,77.8499984741211,76.71600341796875,77.82599639892578,0
