,AUDJPY=X,AUDUSD=X,EURGBP=X,EURJPY=X,EURUSD=X,GBPUSD=X,NZDJPY=X,NZDUSD=X,USDCAD=X,USDCHF=X,USDJPY=X,USDMXN=X,USDNOK=X,USDSEK=X,USDSGD=X,USDTRY=X,USDZAR=X,STRATEGY
2018-01-18,0.009167841395945842,0.0001348255201575318,-0.009262336999673108,0.0017540083326688784,-0.007205945600885211,0.002057901336186079,0.009546746619560427,0.0005351418858234597,0.0009820437574843905,0.00627989604428705,0.00898833401434025,-0.007092521868338597,0.001989998853517201,0.0020404933605225146,0.003931204064318017,0.0040924339905298425,0.003966366723795523,0.0
2018-01-19,0.0010661356622138067,0.004154419410401842,-0.00046119771549230516,0.0011170537840559781,0.004228913943315438,0.004763573545304627,0.00014635460130271854,0.003236641737274865,-0.0021143991757473562,-0.0064312496511111684,-0.0031043993374624706,0.0016602686464099344,-0.004920747590155643,-0.003994638512346456,-0.0035838338387629287,-0.013275513774121827,-0.015815902475659838,0.0
2018-01-22,-0.0035140612325194063,-0.0004728350429038534,0.0016051345122795558,-0.0015710936942753705,0.0014536364038189704,-0.0002801081442684046,-0.004150488601002671,-0.0011327292045673336,0.006018905203275354,0.0028192836152189055,-0.0030422901278925212,0.0045355572029465606,0.0007182963888720595,0.0009881723374128109,-0.0004694714902810926,0.01508549595210752,-0.003409554985549234,0.0
2018-01-23,0.003383496366989313,0.000760149255072727,-0.0065024327681853554,0.0026214342264552896,-2.9291322165713718e-05,0.006654986781854804,0.006644157875009355,0.004212779220455571,-0.002738903368556817,0.0007523380469788526,0.002585936975648529,-0.001992742608539611,0.000959911381154206,2.7418146960981783e-05,-0.0007802612683183163,-0.01247385067706973,-0.0029972457072318655,0.0
2018-01-24,-0.008207773017846587,-0.000496952614317038,0.002080859433876088,-0.0034371148230512446,0.004316462668605703,0.0022690316623883147,-0.001516792148362338,0.005975726152902512,-0.0030355021310907787,-0.005609623507137538,-0.007703024863639317,-0.007554262554449531,-0.0047780148880449055,-0.0031099505177296276,-0.001971155870980623,-0.002449010156743136,-0.0016430795881792744,0.0
2018-01-25,-0.0014906519192999796,0.005537088099127783,-0.007987738668272685,-0.0006154585881617423,0.006476739538512422,0.014461647615316958,-0.010575060509250526,-0.003502857390816377,-0.004986049671445398,-0.010649505339726504,-0.0070550581795487,0.003867090497784597,-0.0074755753627559415,-0.008254256648149568,-0.005666968885688406,-0.005240315420132024,-0.012829976354983452,0.0
2018-01-26,0.0010187126158235354,-0.0024655931822833445,0.004904969591734194,0.003562545266989027,8.616414443119458e-06,-0.005024550603967477,-7.710830751597603e-05,-0.0036072200151849028,0.0018945456894837115,-0.004700205499903885,0.0034956990459396715,-0.007295442142937381,-0.001754910668182945,-0.000478460235195451,0.0014209232358106672,0.0024906168974386917,0.0027079203994103134,0.0
2018-01-29,0.0007565066017886083,0.010900571693087112,0.0029049677763865423,-0.006888236284459491,0.0027927092374889335,-0.0001284952236833288,-0.0026461998981748545,0.00708740663219884,-0.0050983568053817934,-0.008566862760035352,-0.009669868175250661,0.0064154793116588,-0.007811475070957634,-0.00716130463908878,-0.0032117755645867385,-0.0028312131925659506,-0.0049842247445002754,0.0
2018-01-30,0.00047242498562327575,-0.0025912249492762176,0.0014388910943152157,-0.0011955730652094974,-0.0038668210829018606,-0.005195702319617552,-0.002428504152318682,-0.0051159888616117135,0.001713890987450833,0.0038677625402868915,0.002679895729979465,0.008893427292333044,0.0030930620049720095,0.0015760110955718536,0.0026558165246730603,0.00946088989533246,0.006906704119718666,0.0
2018-01-31,-0.0011041170261663076,0.0006184095827798516,-0.003508654825243267,0.0004790199944882513,0.0022083740227040165,0.00557936956059947,0.00026081131634356344,0.0020113331227000915,0.00014300338855922234,-0.002711904915197701,-0.001746107215947898,-0.009684957485460942,0.0012202392537846917,0.000564316800285564,0.0012365349722192054,-0.003075038659691862,0.001826384314720389,0.0
2018-02-01,-0.0008102303737235524,-0.004933969845229759,-0.002653716403798785,0.004962767372608041,0.000642101445866221,0.0030946680465462673,0.009260264784013207,0.004895036830707056,-0.0027768468482895284,-0.0037670372162485503,0.004351478238574104,-0.013826548866831092,-0.001589465624145352,-0.0011092560257229451,-0.00020584978745663562,-0.0053945562806788526,-0.010489581425745576,0.0
2018-02-02,-0.0006404257458424763,-0.0025896893749839402,0.0028181785379258347,0.00927408880439163,0.007265210471474363,0.004607479167336536,0.004966174468773234,0.0029788442435485845,-0.0033779390537907253,-0.00531786929324968,0.0019154636189800194,0.013130579943172025,-0.008424536256062258,-0.004325321208645557,-0.002325717959178575,-0.006267732205249776,-0.00041719582995819406,0.0
2018-02-05,-0.01094320201171487,-0.016699097141157693,0.0058892717189227995,0.0006468867169140474,-0.0051317541401637206,-0.010951760105749353,-0.009937552267586079,-0.015652064289815547,0.013967050587756567,0.005581897638874231,0.0057874519947731864,0.012727079573479969,0.012308857363565413,0.007962574921693425,0.009523367840151176,0.009979921075951593,0.018741824523251405,0.0
2018-02-06,-0.012272382984843932,-0.004032733648560495,0.005514056010812967,-0.014898810573910397,-0.006447753522943763,-0.011937895009456934,-0.010537608495153726,-0.0021100200250012352,0.008344882817753772,0.0002031359327843679,-0.00850458370210768,-0.010500226721994124,0.013636085958512463,0.009613557563147116,0.0011129221078172158,0.0036725805562581987,0.00342764812052826,0.0
2018-02-07,0.007421626193206821,0.002430377930340842,6.006479930904955e-05,0.0059042103656714645,0.0009989886690540506,0.001017020550238479,0.013762427266140522,0.008890526786592445,-0.0025333772381661915,0.005293261093305465,0.004914637087352326,0.008258752662722033,-0.0036690672244438713,-0.003910316198704374,-0.0026544846221281393,-0.006058373708678444,-0.014779236892921876,0.0
2018-02-08,-0.013767450000903991,-0.009710125692249718,-0.003524975466622822,-0.013030049953111293,-0.009230401522579552,-0.0057482768647946995,-0.017961271558337707,-0.014204775879949028,0.004841727445130971,0.00716778683747604,-0.0038933364313213574,0.004695109593376054,0.01177193390981763,0.016509736161499016,0.004564877668509881,0.009786783378454079,0.010782339116072903,0.0
2018-02-09,-0.00977779506317048,-0.0038403401838561515,-0.004770164428042718,-0.006691537306479972,-0.0006914640000225859,0.003955422426010135,-0.006263705636451842,-0.00020495979532039152,0.002024804036912485,-0.008008997609953165,-0.0060701061224380445,-0.009664030668593995,0.0014152897948757693,0.003216342437093715,0.004921522351561514,0.0050400404038465465,0.006799245016415879,0.0
2018-02-12,0.006798346309190595,0.004182717516520438,0.007199135137616901,0.0017634694901922437,-0.0007401476364388883,-0.007773454391138046,0.005456069133775944,0.0028379591480281246,-0.0002985541242776291,0.004801055893626946,0.0025352373681591174,-0.005592431332857908,0.007525154247342854,-0.0016998314953174571,-0.002839292752940037,-0.0017867513082871927,-0.010478367563113988,0.0
2018-02-13,0.003990695344746909,0.004966064048727124,0.0021365320044753485,0.0030806256763760203,0.004068061335587496,0.0017429979787411455,0.0012406176839112625,0.0022416960258418222,-0.0008071245618173418,-0.0009901759315852938,-0.0009728603900802307,0.0023291010283126388,-0.008292946273126427,-0.0045162013006073325,-0.0036383104382075038,-0.0052528114788886636,-0.010864833674388008,0.0
2018-02-14,-0.008224386279932305,0.00021919868500896856,0.001748859863382206,-0.004504798605830412,0.003973714698730905,0.0024419015154042768,-0.005793244673866991,0.002699243993362,0.000941569214060488,-0.0034100456080458667,-0.008481491250550942,-0.00440661584599388,-0.004947995240286489,-0.0033638169201663697,0.00013608880416349223,0.001628893832849599,0.005360291799552831,0.0
2018-02-15,-0.002437773919920094,0.008545880424195683,-0.0002999775804289186,-0.0019030864967826073,0.009097719103264661,0.00922066813433745,0.0015648529899643404,0.012585511895154366,-0.00841682895103172,-0.008201854741299367,-0.010883858300129133,-0.002979271723694601,-0.010912038011843976,-0.010391824721640871,-0.007037627309072203,-0.006840223221648445,-0.020525317450697578,0.0
2018-02-16,-0.0024321070076338876,0.0019375450565438641,-0.0034142253135427806,-0.0015227992559553255,0.002822715155192095,0.006246699593835536,-0.001020901563264396,0.0033122012845774656,-0.00010868571296954852,-0.005845000370285627,-0.004427641432547889,-2.76994127352737e-05,-0.002139184393968034,-0.001837634646041882,-0.003973915129972361,-0.004254133200489163,-0.008672422814148761,0.0
2018-02-19,-0.002616194193479726,-0.004020186901224966,-0.00228623769775886,-0.006002267030810187,-0.007426123003790604,-0.005207302434113459,-0.00011752872979242445,-0.001494858381203523,0.0059799369016709444,0.005724946529647887,0.0014518030280563992,0.0005028961741402416,0.0008128963735447093,0.004842553077704796,0.002698053696662761,-0.004966173373143745,-0.0004465859129581523,0.0
2018-02-20,0.003943082274297039,-0.00041209646548490277,0.0016997015729237218,0.0031520285974593392,-0.0011569491823719314,-0.0028283692567452,0.0010291715094843412,-0.00326481245236595,0.0007997507772246825,0.0024361885603170737,0.004254190264466641,0.0098937126061145,0.0014376859005304566,0.003300472317785001,0.0018369947071905646,0.002775325887219971,0.004769014114576254,0.0
2018-02-21,0.0027074606704385554,-0.0035552378309253742,-0.005797232377010393,0.0011238061406333493,-0.005197417663975708,0.0005441799765231514,0.0034086688713004265,-0.0029394514680444956,0.0063532746338118215,0.007605914204365902,0.006335647849280458,0.007045591489357692,0.007674037150258113,0.01335566329040531,0.0036521962020097387,0.010288497074224202,0.0035653975177281643,0.0
2018-02-22,-0.008810306819630275,-0.010482133138284168,0.002092664292786832,-0.0027807588304011805,-0.004426249045804649,-0.006553860707774162,-0.0018294896716122256,-0.003485387509732118,0.003996215857902628,0.002487736170784069,0.0016586065829009915,-0.012588575308678065,0.002944904265585975,0.002851049049731806,0.003881373429080348,-0.001815243448832759,-0.004993413257941947,0.0
2018-02-23,-0.0016279334278534226,0.005251536520410103,0.0005589666024273397,-0.0032804389851814825,0.0035580693836890043,0.0030258400716327905,-0.005786198711289157,0.0009787940709906965,0.0011135046209456922,-0.005891782441061979,-0.0068512988043901366,-0.004660849092650179,-0.001508697995754642,0.00021388210737853064,-0.003790837929120383,-0.0027460638474868676,-0.001183167134431506,0.0
2018-02-26,0.0023583787722588293,-0.00015778036241232007,-0.004342968222114258,-0.0008072858573994141,-0.003297614417353507,0.001017839014773514,-0.0037363148301503535,-0.006146234517047954,-0.005007835270932438,0.004361184836506879,0.002472260954741436,0.007602769199610346,-0.0002643761894013873,0.0072473580558023816,0.0010006097818846538,0.0011870489679534197,-0.007382064548008992,0.0
2018-02-27,0.001483190457627426,0.0014512445612041554,0.0023687934821080155,0.0022627999411966087,0.0022246147565050767,-0.00016960263128437125,0.0016908056701632223,0.0016817387938064313,0.0027939872835366017,0.001717649895518089,-8.496423729762976e-06,0.008695074054438487,-0.003813112152657387,-0.0033782673775405074,-0.0033471979922951034,-0.0009771767827820737,-0.0005331007752718547,0.0
2018-02-28,-0.003849466833762338,-0.007183992555846805,-0.0027178562745605998,-0.0036954923818316382,-0.007010219645113927,-0.004379818087538053,-0.00435943040078479,-0.007712657023497756,0.0068515455485497045,0.0008811652244429971,0.0033697163528672563,-0.0003662823219628689,0.006318032934686771,0.009123100704171716,0.006253302122678939,0.007700960430651413,0.01148347068155727,0.0
2018-03-01,-0.011138570512542101,-0.003588987580850468,0.007805066653808708,-0.01049780460230136,-0.003284732206658056,-0.010978674113445124,-0.010980314951228741,-0.003822777516158082,0.004834254528478695,0.0053350616605917466,-0.007277725046381532,0.0007869602701635458,0.0036028547382056034,0.008272432289004464,0.0003549283324715269,-0.003475140519275321,0.006325112720940239,0.0
2018-03-02,-0.0042705203895986536,-0.000156356951813709,0.00492302401206008,0.0020449691166442726,0.006437531858016745,0.001485129551506021,0.0029507910152925102,0.0074548605033562315,-8.280864093239994e-05,-0.002899560223263074,-0.004434000408994619,-0.0020017323962290435,-0.007361813101716401,-0.005791306447258633,-0.0019700846594706833,0.0010109628117368603,0.005713414377041391,0.0
2018-03-05,-0.006897650893812246,-0.001303992692460955,0.002293734670482058,-0.0022809388883266294,0.003542331076482144,0.0013630711225144205,-0.009864304957464808,-0.00425431703107445,0.004351362004344225,-0.004554788276664532,-0.00567867581020227,-0.0014201898824806203,-0.0070786804239892295,0.00045864035479329756,-0.0019513432739470815,0.00037915327122485293,0.005800738515597557,0.0
2018-03-06,0.008020052650369735,0.0015677784389668255,-0.002516781889305534,0.008346425627878089,0.0016242203315070894,0.004097898702185894,0.005749662846742289,-0.0007685591018559919,0.007110136094721616,0.002818641516843547,0.00661367974119569,0.003313940184724846,0.004049558430311469,0.001264882694065809,-0.001083679752217126,-0.00011996983891991947,-0.007382540322980725,0.0
2018-03-07,-0.004078825180109736,0.002475036290170983,0.002922797839541143,-0.00026069918945308026,0.006403265202679511,0.003389403045972334,0.0013911414095270208,0.008001387972589568,-0.002400919851825714,-0.0014775136445030796,-0.006671595854487576,-0.008207488767497566,-0.004990833968882495,-0.006422824796828393,-6.0681724355804434e-05,-0.0033478289594614957,0.0008323385024701856,0.0
2018-03-08,0.011494870028573056,0.005219676081223644,-0.0006683803447636232,0.005767936646049091,-0.00025201969821855044,0.0003872270010834962,0.006724844705260704,0.0005366119318484301,-0.0033103111588844076,0.005597167310335351,0.006188417546982118,-0.004082412521442718,0.0043107416604539275,0.002841171481443176,-0.0034140289466677576,0.001720463645906623,-0.0007719889542739178,0.0
2018-03-09,-0.002569046119293672,-0.004683229767311505,-0.0014753286052785956,-0.006488607525694286,-0.008791378194382046,-0.007291987559239448,-0.0014894958722058021,-0.0036474728422729247,-0.0007951986033020638,0.00852421483005408,0.0021108160201470006,-0.0014509012032306746,0.0038135297702408047,0.005144163447197851,0.0025122342440857537,0.0042702745501360774,0.005619574248808067,0.0
2018-03-12,0.013940420297301004,0.009237727217548451,-0.003507816811439794,0.004649476498392272,8.159659100724058e-05,0.0035446514116766865,0.011248156975918756,0.006582281782964639,-0.0065185708229402095,-0.0005439824931142462,0.00459698771169952,-0.001511729480119699,-0.008019086501066468,-0.003130570110813265,-0.0005012239568572552,-0.0032588750560421536,-0.008413007439882304,0.0
2018-03-13,-0.004622282258816357,0.0012822857795445881,-0.0013472308634926915,-0.003414338348694908,0.002414276881073299,0.0037111959177774496,-0.006890752030776368,-0.000988278823303956,0.002321044426805094,-0.0037206278970855805,-0.00586421078774053,0.0011125567905745214,-0.0043035720063130875,-0.0006999065709386205,-0.0032212339335672135,0.007802316356484329,-0.00033413232393201376,0.0
2018-03-14,0.0005083086259092039,-0.0019104423120184248,-0.00023300137078657125,0.00658824197786874,0.004184817850916491,0.004594994916727975,0.006237689456745645,0.0039188554107214895,0.008934450611278908,-0.0040200989758845986,0.002372876532220115,-0.0016182771940185404,-0.0012098545843201513,-0.0030776015520450244,-0.0003201932353454895,0.006827161610727728,-0.0027543873435042286,0.0
2018-03-15,-0.0005074959347202369,0.00275662669083148,-0.0015182724559185605,-0.0046838886729612525,-0.0014400795263793374,-0.000114155173674268,-0.005115127938403395,-0.0019708806225310627,-0.00039814161826011446,0.0012638653425165198,-0.0032749816818635796,0.006019250068999106,-0.0011424005189700644,-0.0036289956434374508,-0.0021958076152962525,0.002436628988232898,-0.0016311898377396614,0.0
2018-03-16,-0.0100007350321343,-0.011490815518052373,-0.0033719400677014104,-0.004149963974959966,-0.0054577278823683935,-0.0024136947984178753,-0.004600956625627193,-0.006110513029963821,0.007685428372977934,0.007350849452464088,0.0014900676405649141,-0.0008414640017006635,-0.001514067109844018,0.00014079630013906616,0.004332597843484276,0.0031612776790208193,0.011195522959351915,0.0
2018-03-19,-0.0124818910571324,-0.009430608513593626,-0.0024314669586986064,-0.005298202651171021,-0.002399827403411351,0.0002903250824471187,-0.008944843784143829,-0.0059730963479305565,0.0030754342135708296,0.0016533252878962752,-0.0031588245747742366,0.001053615535629594,0.001352940707085816,0.0013741051201613269,0.0026932444866487604,0.0061084599998479545,0.006466930924266894,0.0
2018-03-20,-0.0007773051006803257,-0.001019516417306922,-0.0013016932460493884,0.004809156639410687,0.00447318268373417,0.005804032443346569,0.002242634919448995,0.0021332320368697925,-0.0008826404954520947,-0.0019170940688317468,0.000294557427934773,0.002330848815716209,-6.889103828648263e-05,-0.0033978832175272718,-0.0016010232076002495,0.006127390056512439,0.0023849687549012165,0.0
2018-03-21,0.0020740457307286465,-0.0023246867116725315,-0.005737079194097321,-0.0027847509887899816,-0.006976989981356238,-0.0015150785702724703,-0.004237842899360121,-0.008805320041403974,-0.00048587105317835806,0.0053772153308205076,0.004502190326105605,-0.016185397544150052,0.0024627008899627723,0.0064413535516227236,0.0019000283572800925,-0.0030754764219010685,-0.005101716022826076,0.0
2018-03-22,0.006003309300928605,0.010927730099395376,-0.0019392315786104712,0.002874380489161403,0.0077151470753892915,0.010032255528769586,0.002194943177992527,0.007152675047979346,-0.013555547712682655,-0.007623175782396744,-0.005022621662978437,0.01233967541435589,-0.0068978733856969385,-0.003598529208844338,-0.004505772919823681,-0.006186679603929894,-0.01085942790190731,0.0
2018-03-23,-0.01936259555553612,-0.010482509104642242,0.0002451529094408895,-0.01088898948583354,-0.0019374088230354391,-0.0022982032778318556,-0.011167568383851566,-0.002055140554942708,0.0026260850099717264,-0.0022327804748920083,-0.009022814724727473,-0.008925774863188784,0.006790223878343472,0.006674119226231244,0.0026440487919110467,0.016416532454352522,0.004425759712308957,0.0
2018-03-26,0.0009461098721725624,0.0019387667335984664,-7.561764160351304e-05,0.0013131373115196781,0.002283433671860188,0.0022662108792788744,0.002439113510963055,0.003419205884446447,-0.003899975676637599,0.0006465473483682723,-0.0009891370170184528,-0.010003886668690664,0.0022768284173304357,-3.7972885052073996e-07,-0.0006003814827746368,0.0016514740866987849,-0.015535336791531414,0.0
2018-03-27,0.012154630792559273,0.006139146014347478,0.001905651479102884,0.014465341614305087,0.008245572906777585,0.006382134213511148,0.014593245487758545,0.008509304600959671,-0.0034648842388229823,-0.002131245598508917,0.006162245338572088,0.0027278118645715065,-0.010943377625032523,-0.007462130478496133,-0.005277411523788134,-0.004234417138520201,-0.005256731793730768,0.0
2018-03-28,-0.008942645451757847,-0.008867685736302174,0.0002902025704378326,-0.004452795914589732,-0.004083877186866028,-0.004462689778064566,-0.0043141616998109015,-0.004484047570153187,0.0033008549355615173,0.0018858136509200504,-1.7100865616385898e-05,-0.003360244726115612,0.004863251607990927,0.005897076799549493,0.0009937904726977642,0.0032088762793777543,0.0004738666714492125,0.0
2018-03-29,0.009071404742628108,-0.003604234927015811,-0.0011381245610537142,0.0047602828126117195,-0.007967228945383422,-0.006840818316127861,0.004391953910483872,-0.00806119708107555,0.0031346562926130943,0.010799663497073671,0.012552487741481506,-0.00852195429803425,0.019797782843399926,0.01584022089851451,0.002214758263419103,0.008333718633647109,0.010386874469155753,0.0
2018-03-30,0.00011545040412694874,0.003332093055439387,0.002932765336472972,-0.0037969878590253096,-0.0007033636839440672,-0.0036872499047774063,-0.0006653358240985435,0.0024162903432539237,-0.0024720358160150416,-0.0005829333279446881,-0.0030687401616109485,-0.0002272336956186601,-0.0028872663309036078,5.271322702305325e-05,-0.0010668246070943965,-0.017284577629543073,0.005122324413480527,0.0
2018-04-02,-0.0015590875836758828,-0.00038814194139383414,0.0002780242419964037,-0.0005586852003514996,0.0008224930229901153,0.0005634893065867724,-0.0007032823908190531,0.0009075915720022913,0.0004552024330751293,-0.0013787145215855144,-0.0015190573146375821,0.0030758134043714046,0.0019418760096260607,-0.0004135280473659868,0.00025171357105358005,0.0015183320178179644,5.0863401267526535e-05,0.0
2018-04-03,-0.008748570085493495,-0.0037244378065288478,-0.002401185268508972,-0.006548104345067679,-0.0018469309292829324,0.0005354351858251446,-0.00907888141729583,-0.004549843779020158,0.002177294607350737,0.0005051418893621172,-0.004775630287077386,-0.00027564010154390415,0.005309104016929057,0.0053774002819911996,0.0009685988155347935,0.006151475939504925,0.0012917391278742813,0.0
2018-04-04,0.009886635582798859,0.0035523438451790165,-0.0027495244096054153,0.004796987332277197,-0.0012556198397847625,0.0014930412178726757,0.01457962967487782,0.008406987519621512,-0.008886941964459256,0.0036672580929845064,0.006070510571089656,-0.00015277777777777777,-0.007935900305074316,-0.0007230093410774814,-0.0009904588971819672,0.0028397041758123527,-0.0031942153910289313,0.0
2018-04-05,0.008237370970505437,0.004913456861760611,-0.0007745715050963068,0.0038862408533481166,0.0005743131943988993,0.0013120718856050426,0.01087857246944281,0.007578046672706195,-0.004039298151568322,0.001849461349695649,0.00322538717971322,-0.006971532640149268,-0.0018661181982506866,0.0002573885402629299,0.0005643166926732057,0.002206013277026953,0.0036482585181113474,0.0
2018-04-06,-0.004119153797425151,-0.006721801936232154,0.002699281633442345,-0.0003368195910779913,-0.002968224584520764,-0.005700107684833939,-0.005158418571957739,-0.007695840665118337,0.0011503100097295536,0.0019504673525824099,0.002653351125575528,0.006433207452205882,0.002038355059137388,0.0038509081512364688,0.0033385580649412105,0.009836798755937782,0.010434851734015926,0.0
2018-04-09,0.0008097414726957079,0.0017932566664242908,-0.0043065174670602405,0.0007993232961219955,0.0015184504863234509,0.005849868484767467,0.0008867860491380733,0.0016178075476247162,0.0007418538155114106,-0.0027000450950713886,-0.0007349397388482986,0.004526027329312289,0.0002967543314609037,-0.0034420519064056595,-6.82841620953667e-05,0.001663255451711077,0.0027988717146395507,0.0
2018-04-10,0.0005047051584780752,0.0022286269478753104,0.0010383454509499332,0.002055638499028806,0.004051182790455875,0.0032397846856404952,0.0025185898367773474,0.004504301043652925,-0.006004411034045127,-0.003135219152075495,-0.001997635541511104,0.0013638525310274447,-0.006458843807740443,-0.004044263587567139,-0.0037455605471004016,0.006776880394308894,0.005050984712554053,0.0
2018-04-11,0.011869303931295112,0.008334431877121483,-8.713566330487846e-05,0.006688913884241548,0.003199514251769085,0.00303730785996929,0.012283511277632848,0.008656654371384376,-0.00855200870845761,0.00030573308452962677,0.003459575346961959,-0.005204267618195256,0.0012555078704678882,-0.0071862912803027775,-0.002211549073443897,0.008114323882485664,-0.00528439944630743,0.0
2018-04-12,-0.0026755760058844555,0.00012792633840954384,0.0002570753615937989,-0.001965229919991912,0.0005913871029572176,0.00041381213209893926,-0.0029011145016768314,-0.0003359529795758159,-0.002098543864884934,0.001194512920229198,-0.0026016514185338495,-0.0026200766298612992,-0.004497942498486805,0.003302723479663109,-7.644190711164622e-05,0.0073637627178717475,-0.0071370551649946315,0.0
2018-04-13,0.002972318979162797,-0.0010359156165286945,-0.0068877579831667715,0.0002708726392842865,-0.003492022276351738,0.00339132804581958,0.005069086513374362,0.001442139713758916,0.0017324855698423057,0.005225034941619069,0.003728477363077472,-0.0013839746113876155,0.0008741665381948108,0.009869401359134404,0.0023618619209653247,-0.006707856523730193,0.008036677606856446,0.0
2018-04-16,0.004695147489670332,0.0021805884679802143,-0.0006531190724884465,0.002789616309493276,0.0001329470257564674,0.0005440358174076228,-0.0017446131468188228,-0.004178453942466332,0.0010304452293751363,0.00086542113001419,0.002623829926315054,-0.006655913831298264,0.0006687183139481925,0.007898099859067769,8.381256637601808e-05,-0.005887040029726964,0.0028461564347418426,0.0
