Date,AUDJPY=X,AUDUSD=X,EURGBP=X,EURJPY=X,EURUSD=X,GBPUSD=X,NZDJPY=X,USDCAD=X,USDCHF=X,USDJPY=X,USDMXN=X,USDNOK=X,USDSEK=X,USDSGD=X,USDTRY=X,USDZAR=X,STRATEGY
2020-01-16,0.002096754975517499,0.0016303540393654004,0.0006489269242223483,0.0024663176134908627,0.0020162424070650827,0.001404774192481517,0.0017949158964968826,-0.0020452858388236624,-0.0033954538273353813,0.0003275421571702,-0.0008089151881175879,-0.001935291390624072,-0.0004901127127093561,-0.00159502319201108,-0.00241259349207872,-0.001629984842969346,-0.009140182630573233
2020-01-17,0.0012625779113235238,-0.0009834022715842217,-0.004356692588900713,0.0012443526753924106,-0.0013528276038169641,0.0028476321148510507,0.005532026841674251,0.0001362354178553684,0.0013137260556150057,0.0027208622508578455,-0.001267043392297152,0.003537612368533805,0.003168548745763578,0.0008027214339137114,-0.003863243228517656,0.0014258421347256738,-0.0018669693716289466
2020-01-20,-0.0021080011812532403,-0.0027837373768780926,0.0017320544672908443,-0.003794095392698873,-0.004097917929051809,-0.0054929557576343215,-0.0028437254667799693,0.0019461737770769762,0.0035404841328673725,0.0001088494792355823,-0.00590502551012111,0.0025690066776858037,0.003206366656493676,0.0006313140734202307,0.005675424446356446,0.005079170428944723,0.0048855068027165134
2020-01-21,-0.0008070156172716246,-0.000783839566662281,0.0003219676851381358,0.00018398424443172081,0.00015128935875627892,-0.00015971892179923464,-0.0018307167303897609,-0.0013336359739583913,0.0002648596600970724,-7.468328858872754e-08,-0.00035760186915117034,0.002091374188258466,0.0001698690297065266,-0.000437797195392031,0.0029801718871756517,0.0008098514746727619,2.2722001767761044e-05
2020-01-22,-0.006655560011855557,-0.004289622317685815,-0.004143683899385364,-0.0033743437108902396,-0.0010794210441885889,0.0032322348794379006,-0.004255410198809764,0.0022135407742807315,0.000523034803332634,-0.0023418104880994846,0.005448157515449758,0.006400080584958246,-9.810914279804163e-05,0.002428307279876552,0.003359530504569562,-0.0008617227878261031,-0.0046596623911386945
2020-01-23,-0.002262284338526412,-0.0005714190204185732,-0.006608657123167394,-0.0007182812771707203,0.0009170026704094833,0.007383807361793215,-0.0014725359063519372,0.005069623795417555,-0.0013557946784626626,-0.001574244132907445,-0.003362734762387066,-0.0006417822376325375,-0.0019256816141852483,-0.0011924523558596077,-0.0026819464756586047,-0.010736560356469372,-0.0008469000135886964
2020-01-24,-0.001881307381605892,-0.00046513134995751493,-0.0018186779970133073,-0.0053184352327810295,-0.003774138444441544,-0.0019190089674370305,0.0011924006902874185,-0.0008537578056618586,0.0022600432225207473,-0.0015404274295948504,0.0023907784448429885,0.0018306984939642447,0.003354528237342858,0.0019880758675641323,0.0011949260391424616,0.002522185693902545,-0.006065772936317688
2020-01-27,-0.012295731388738552,-0.0055435645711027215,0.0016674273342432875,-0.009508677715645288,-0.0027606845322531107,-0.004457706740672263,-0.013232924828249728,0.0024971979761350353,0.0005431294330597084,-0.006782571784076077,0.00582458578901519,0.007687921687956867,0.005105914771644371,0.002694959784747231,0.002210955949690406,0.005505029484102296,-0.03640332551869828
2020-01-28,-0.004720473732802191,-0.005908247992362892,-0.0003970562273563184,0.000595938047289466,-0.0005664036107854378,-0.00016036275079257546,-0.002891551939168848,0.0022406036215900874,-3.5066367731425733e-06,0.0011479961507527483,0.0013457466942748512,0.008866071192708014,0.004761077671730641,0.002400122663781557,-0.0007497030318795354,0.008883451960650811,-0.022130831670030673
2020-01-29,0.0023447271129592643,0.00037067233438325964,0.0029688735698601863,0.002220237340882556,0.00019393644216456597,-0.00275192666788483,0.0010281350147318103,-0.0017376051772600486,0.003316608185891224,0.0020099263161399076,-0.0091082431038783,-0.003201530709386091,-0.0014424691662403343,-0.0002572190308542719,-0.000719564334194113,-0.002750561073372971,0.008111324019969644
2020-01-30,-0.0032150639537264288,-0.0017758362899763513,-0.0006088054313532321,-0.00209938436147167,-0.0005773471863292026,-0.00022498795511095583,-0.0034435650660927263,0.002566323737512888,0.00029481263016420986,-0.0012652132423108052,-0.002469396016142312,0.0054275456349715204,0.0008246553353055355,0.002270135377506777,0.0022192210883863013,0.003183893209809318,-0.012876033591992991
2020-01-31,-0.007371563972684383,-0.006507064650371763,-0.0036005436118615843,0.00024562444166325914,0.0010544598175678875,0.005114117030353571,-0.007356557381376474,0.001143129655214259,-0.0037846058550911827,-0.000945808227775604,0.005075631620436182,0.0032471486042849,0.002899367328957703,0.0017137816434083188,0.0025196076159333487,0.009998477618041889,-0.024175928806134037
2020-02-03,-0.0066604843028651795,-0.0021821321062901466,-0.0017859392745740556,0.0009368077500366257,0.005441074283646796,0.007048839238623083,-0.0085187977084919,0.002262197191437188,-0.006151614049554632,-0.0045747442813161366,0.004340094805346761,0.0019214174033581834,-0.0007900067921749796,0.0013880771625394363,-0.0002677286402902782,0.017270973156068226,-0.02766511566508788
2020-02-04,0.0018144282768625876,-0.0004663389144997643,0.011441253800185226,-0.0001957577671326005,-0.0024823443083975775,-0.014001993610176521,0.0024758767984757713,0.004107655174906877,0.0025182417810424634,0.002278066493418738,-0.0029749832264645455,0.008473075736582758,0.001480737203997129,0.004215979716914365,0.001015989972095242,-0.008914083567635523,0.002600415375691795
2020-02-05,0.01395031589827652,0.006171071484347257,-0.0039314880017685796,0.00608800252480862,-0.0014736013321781317,0.0026809410198073034,0.012703966916393692,-0.0008129799039972905,0.0037861069911386052,0.007751400289346586,-0.007824676570311318,-0.007757074620910997,-0.006253848797306149,0.0009136729860031114,-0.0013994121205325631,-0.006831788052311284,0.011109719533702633
2020-02-06,0.006199174904044389,0.002972801105572076,-0.001421952766766277,-0.0007323242777180238,-0.004130362554455891,-0.0027591140616214484,0.0016506734744050045,0.00020258500498229214,0.004247042872045504,0.0034167534524620273,-0.004700469093944882,-0.00039642599375719876,-0.0001386650310117641,0.0068428886276725946,0.00011531327268816526,-0.001904711763541745,-0.0018968445481210828
2020-02-07,-0.0011912612539614418,-0.002636383916610363,0.0032783521293991867,-0.00043481051740063226,-0.001816841479012199,-0.005175966656719056,-0.0018789910925920993,3.691009281494594e-05,0.0013222255454991342,0.0014658571937959588,0.002584648284903967,0.0013193437867076387,0.0037742114390140417,0.004254260464353865,0.0007203152136961529,0.01076500659168682,-0.011132559923389053
2020-02-10,-0.011770020649812175,-0.009159681292941535,9.973711581833234e-05,-0.0057439218936170015,-0.003125237870715192,-0.003020629897228522,-0.012398846433325618,0.0019866688430938643,0.0023058200610876272,-0.0028737775918350823,0.008395037252654069,0.008714582191806009,0.004197192147061402,0.0038182426801605333,-0.0005436066322654268,0.011071951215365127,0.0023658340971941675
2020-02-11,0.0038911741944116156,0.002665287630147839,-0.005504790883872579,-0.002353437548467121,-0.003333577878231653,0.0020371418997854216,-0.0005519962269488498,0.0006154624106866849,0.0005398022520629933,0.0011670736310078402,-0.005406985136606247,-0.0013460620018232782,-4.4049509475762926e-05,-0.0017014115631541536,0.0027168547326411148,-0.007975021856712462,0.0027164028216107245
2020-02-12,0.004966061980127909,0.004618622832514685,-0.002373908344794573,0.0013983873668301206,0.0004864150682603927,0.0029373140079210656,0.00345554240421436,-0.0019378606936620634,-0.0014458800495778742,0.0007650160309997302,-0.00346374600897641,-0.004542148341902008,-0.0030363456457425993,-0.0019637338688043068,0.0012983178357489173,-0.01100543931105087,-0.008153712429464012
2020-02-13,-0.000763126480431011,-0.0011606988847517874,-0.004052587482446313,-0.003914994636944394,-0.004040148423260082,4.7983940481766024e-05,0.006386052438443088,-0.002521292988989709,0.0020982848181387076,9.078876867559616e-05,-0.00030409591042228703,-0.0003451451332079134,0.0009870483274121657,0.0015530372394476856,0.004270858350243832,0.004817522411339746,0.006188447551078386
2020-02-14,0.00014482535833178846,0.0013108551216531872,-0.010026317534886264,-0.0039304133323799255,-0.002814415704623952,0.006858904487806783,-0.001676798006486293,0.0006479218730890637,0.0014395910512111979,-0.0007376061648057062,-0.0026484341249274797,0.001374559362449257,0.0033821186219809233,0.0014210470460638504,-0.0011611675607461807,0.002475844993397635,-0.002392921739867441
2020-02-17,0.0014467699115425427,0.0005938298621139815,-0.0005111757507291315,0.0002981414007687233,-0.0004498176597962591,0.00044015577969435104,0.0010933729433628115,-0.0013503451473493076,0.0029599148079263787,0.0003641273736758246,-0.0030201283397401253,-0.001194304397147272,0.003999997417937684,0.00029691324612259897,0.0019841381860082425,-0.0017592245011353708,0.0030862384500111497
2020-02-18,-0.0020762887652537106,-0.0020799625108712805,0.0031369994738400407,-4.647773148963806e-05,-0.0002112601682602524,-0.0033991047299375523,-0.0008581540634630702,-0.000710532276947817,-0.0012247377920538646,0.000418725777673288,0.0001592453446355827,0.00173273980270674,-0.0021502146805209895,-0.0011128228034593456,-0.0016555044070404772,0.006158216064141285,-0.006009922748783019
2020-02-19,-0.001700857188401663,-0.00238374185575585,-0.003426624971831671,-0.0030291614946518796,-0.004183420172379182,-0.0005498888758561749,-0.005979009670426252,0.0014723812808836946,0.00263926281537833,0.0008738069658255833,0.001881474766658741,0.007792446869072456,0.009655147636335815,0.002003767478220309,0.002444419369449789,0.001550889393326859,-0.004245089208524984
2020-02-20,0.010179000365787526,-0.0017920559899106125,0.00719659260957749,0.01316788579107636,0.001301586510201269,-0.005718195911262669,0.011145552649822697,-0.002452976405217888,0.0006997042105604593,0.011808507768374464,-0.0023081449313121956,-0.006730605012326562,-0.00021959924863499382,0.0021221684034800296,0.0027165874559223575,-0.00146513156041368,0.024907912201860286
2020-02-21,-0.0033956857869254305,-0.010502687202623373,0.0012735863182101624,0.004662074666442026,-0.0021039279273125325,-0.0035081390370809264,-0.0025572365419212506,0.003039756134372929,0.0003536430701595375,0.006753567614462073,0.015808631790406546,0.006246248326295967,0.0037154763902307545,0.0052164221089743504,0.0027724903874815727,0.008605152142537141,0.005187801783868247
2020-02-24,-0.004542359148223132,-0.0010432479256705651,-0.0008776470285704164,0.001080345834084393,0.004672824886759774,0.005436647441459208,-0.005004577921049305,-0.0004532816733952891,-0.004911939993168046,-0.0034826355012847273,0.008287366554045116,0.0009607387614656518,-0.006893520059562208,0.0002878269515245393,0.000696036749426486,-0.003745503509209836,-0.011273550159591845
2020-02-25,-0.005418478915904115,0.0007728782610736395,0.002862632077183502,-0.005314081134986051,0.0008767469776289391,-0.0021238405626079595,-0.0029312546480402845,0.0026551795289882166,0.0010496314899152484,-0.0062112997758453714,0.0013016877025920463,0.0022204717520333487,-0.0013445606324766545,-0.0021162595894317123,0.0005671062319666061,0.003367946885280681,0.0019272175058116774
2020-02-26,-0.006089927137136999,-0.0010297385574663531,-0.002985345327751976,-0.0024655127718559732,0.00296345132894491,0.005912822287073338,-0.008742340930502692,-0.0005576328218507063,-0.003870811331695833,-0.005087279957001236,0.0010109231373505827,0.001184743375756825,-0.0010165104914464428,-0.00019070208411762192,0.004832503203762671,0.006542594096772646,-0.006156741738189421
2020-02-27,-0.008077558876364334,-0.008884209295265899,0.007978699672390833,0.0013626580305924874,0.00029869574071892367,-0.0074512615365013414,-0.004830940904447081,0.005037260491930451,0.0005913963685778903,0.0007616391305375815,0.011671553314475624,0.004322421448933267,0.0014187224749735662,-0.0006484619458539729,0.0016655836157216204,0.0034376233927728033,0.015889507604576646
2020-02-28,-0.0012514401042980426,0.00514575308980092,0.01162654634762449,0.003799708309282388,0.010167869625469428,-0.0014218264717311803,-0.0024036181123768285,0.003124236875327502,-0.00773546067341243,-0.0063063538713076595,0.008717989763415156,-0.00130001424785251,-0.007258349292010946,-0.0018440507629716495,0.007159502575575581,0.012918992636232017,0.022878588623140145
2020-03-02,-0.027433648222075425,-0.009709369298160686,0.011328131303892753,-0.013081763786484348,0.0048583398032284505,-0.006382048602186952,-0.030705456187989536,0.0016209053485492177,-0.004834565545007352,-0.017837337777499886,0.01849445470438844,0.0030295867656336076,-0.004377782215043013,-0.0016540889286984271,0.00643069830128946,0.018463942557983715,0.07869576259313267
2020-03-03,0.012191325442183452,0.004785612884813828,0.01145555111529949,0.01580080407880596,0.008331922099828337,-0.0031449037541566695,0.013168973820291528,-0.00605667516846895,-0.006010423917276319,0.007398895332151731,-0.02130973148300357,-0.013992874038436498,-0.008434734145867461,-0.0024972849835079632,-0.012893328483778044,-0.02324561137318488,0.005340220927576099
2020-03-04,-0.007793431107470141,0.005299284589297626,-0.0012328503508170054,-0.010319390065546665,0.0032275961550045414,0.00417542688194904,-0.012533813836024312,0.003999439557592433,-0.0024679096411931107,-0.013302136581123149,0.0011525207337282455,-0.0010296130138418345,-0.008827309492975699,-0.0009701818599775256,-0.00999327964778245,0.00011369648682306658,0.027155327265577407
2020-03-05,0.012680221142668834,0.006791938959843868,-0.007406118847219323,0.002494746285408076,-0.0037799496017748794,0.004193243030383586,0.010778443418271553,0.0005827843069919017,0.0010834137537859892,0.006042727041311,0.004186936380355787,-0.0019679795987039613,0.0019057584363009418,-0.0028091981759486902,-0.005717483972543615,-0.009587988066167409,-0.01210083246992244
2020-03-06,-0.014960805106411103,-0.001719449240180082,0.0015304280596807216,-0.005790544747094564,0.007550272276579428,0.0058498792428746,-0.011319090491562824,0.0007469237455397739,-0.011200703715018212,-0.013207687748091813,0.015014480829062048,0.003841827205496329,-0.002812990323171149,-6.335903581553538e-05,0.003321922295994216,0.021552723923628548,0.02413379498416459
2020-03-09,-0.02197717423052884,-0.00029092768721583617,0.002901156283389483,-0.00766087122074838,0.014389273975600613,0.01144520624870814,-0.019248028406564536,0.01711220684176775,-0.019312284412456436,-0.021678070457287237,0.06251358280710491,0.02055998264936234,-0.006254739571697731,-0.0047337546897215695,0.002623042948940733,0.030549614511114754,0.09583550356955857
2020-03-10,-0.0103105080979096,-0.002356217683006312,0.002950127459481966,-0.006883453883422766,0.0009891307904954293,-0.001860314857339629,-0.006199707479296826,0.0026875677715685557,0.0010704535514406757,-0.007883591776752387,-0.01186596490089602,0.006730012283133769,0.0086777293163405,0.0068154414942602996,0.005516961053873513,-0.0010450445694474958,-0.005013183862123194
2020-03-11,0.003415660805059693,-0.014989423741858854,0.005602577910703277,0.011176850127512848,-0.007205935459317936,-0.012694180166439539,0.006950255258293789,0.0054629566494744045,0.009191392024175437,0.018625846337557227,-0.001315159812143852,0.005079335911621486,0.005216315116534776,0.0043600626241316,0.0017303163281499707,-0.006739556637508649,-0.021324280974718977
2020-03-12,-0.007512240951421592,-0.0030310873083375656,0.002012064012903869,-0.009227708133868253,-0.004918802351662333,-0.007118203987746663,-0.005147058114176764,0.0030598530896071233,0.0023736182079371676,-0.004468699207038331,0.029950926957379064,0.01123456592376828,0.0018645804947603707,0.0031058988048558115,0.00614347430840063,0.01880460576501346,0.04699784730617944
2020-03-13,-0.03107567680468374,-0.03168243821792083,0.012811037813244986,-0.006357888986092633,-0.006859996009551695,-0.01937542182112152,-0.02350150984575156,0.012387943535618473,0.006159888160161365,0.0006373567869970211,0.025490778770501276,0.04145451430749605,0.021838598420275378,0.010044679752389452,0.016504599505594863,0.019109498392194158,-0.02332684233764645
2020-03-16,0.004010444061291327,-0.01536999986699883,0.01074882257381914,0.017259127555012407,-0.002703353596168268,-0.013582854754064632,0.008981856733308367,-0.010340039530908207,0.0018360018431646033,0.019927777672547685,-0.007437581615510825,0.003337179739698404,-0.004768471806856333,0.0019247555334105605,-0.005693568102274106,-0.01917650915925524,0.0407516536366561
2020-03-17,-0.017059043233084194,-0.012668615125266847,0.011734685885368735,-0.004286543562169123,0.0006437401538350371,-0.010775245964438362,-0.005530178042495395,0.01548222180063077,0.001389023436220527,-0.004744925671016622,0.03611507245585705,0.013571405370328216,0.009391907324012317,0.00705356764871048,0.022889564380029603,0.021446090427449317,0.02511192445373985
2020-03-18,-0.006839961159541255,-0.01757868976341448,-0.0014475257394884868,-0.0020045974627027085,-0.013289129284570956,-0.011848428836799606,-0.004812747055757019,0.016375777534229273,0.012880446766603193,0.011384385070892532,0.01569297820261546,0.00993708815039931,0.00971467376238746,0.005015459732563144,-0.005020537596894849,-0.004648835588065904,0.05222268620635291
2020-03-19,-0.021475193627599788,-0.03043982618943697,0.03726897951035456,0.004350543832937368,-0.004959372724445932,-0.04097414448530891,-0.028096195589861376,0.014512536344699423,0.007362772997561751,0.009218168754422128,0.029794870340859102,0.0394968364915538,0.03273904964850984,0.006599995196441522,0.010865083979924983,0.03420894806126011,0.09318012066011616
2020-03-20,0.01514663716192307,-0.011514456678695772,-0.016507205167147664,-0.0014862843990687846,-0.027811249381484514,-0.011294275661420616,0.018988986672705484,0.0037425091237972778,0.02294189551020801,0.027112216125416665,0.016528304537154103,-0.28231976394997005,-0.017428308365345348,0.009851549615171451,0.010309682780504547,0.014416121726789898,0.1511802200734259
2020-03-23,-0.005354026658938285,0.0018122487088987338,-0.007635162015976038,-0.00406044004353118,0.0034161919851340757,0.011163235867839395,-0.017630929139202337,-0.002616686923406641,-0.0036023657470836907,-0.007385469466579622,0.02891117022287799,0.5203456857725988,0.04194970286946,0.0015185764377261492,0.0020125252749241913,0.01887688898435196,0.05493898394943497
2020-03-24,0.02493712469891448,0.02142958079460011,0.00903624476881736,0.01002012828928439,0.006506893560382454,-0.002395272708020213,0.02442762419224914,0.001269803868989139,-0.003331777808738689,0.00336784559520039,0.023623401521693243,-0.024026552840754258,-0.015028485849667405,0.0008636026149813294,-0.0020194775960614047,0.00450387636971754,0.004769763556677251
2020-03-25,0.01989422288734396,0.01682949093749042,-0.013064946597542659,0.006240792995278963,0.0034729196761422495,0.01691545786896197,0.01768452518092983,-0.002558454429134249,-0.0016729887168639098,0.0027072454663676563,-0.02261707668515627,-0.03933265544050988,-0.01765816836481047,-0.007013222260695317,-0.01728015512302954,-0.01482776824561778,-0.01797587887571828
2020-03-26,-0.013507435152964743,-0.011279844336691824,0.002808185883140457,0.005718895371566055,0.007987898433120954,0.004983240177653825,-0.005215747099408144,-0.015308559126919951,-0.003716952382666971,-0.002132361876998758,-0.030926330985752638,-0.028316209283880546,-0.003608102155519188,0.002410815783498577,-0.0031666502011411983,-0.012679237824791146,-0.01828243081888597
2020-03-27,0.012553770529239304,0.028943889435020242,-0.014505796557146577,-0.0015533579984874945,0.014513046920559635,0.02945905086076116,0.012252500611739712,-0.012580160622223202,-0.014845517277595944,-0.015873214705961404,-0.032332410943628646,-0.029160753890129378,-0.012103009143997956,-0.01273882018964454,-0.00334569455360927,0.0011527659842619936,0.007411993834647539
2020-03-30,0.0008175835621517448,0.016693728037148636,-0.012288717774837876,-0.007487693049364866,0.008161171358156838,0.02067123677354853,-0.0025418543294133977,0.0007362722071400321,-0.011546902211593458,-0.01548058887833529,0.015166629130093433,0.008701876943400433,-0.001995833244240552,-0.0010936199464539385,0.008958617628441367,0.034645750160232344,0.022599065880917424
2020-03-31,0.003966429895982468,-0.0018753435622462789,-0.003317027753298685,-0.004016688527922199,-0.0098104479181095,-0.006578083284164438,-0.002148576934231041,0.009442389221645331,0.010115912680893546,0.005854240262366659,0.009885731637345806,0.004256523762424825,0.010903090517577119,-0.003746798970217879,0.015874913382970157,0.0008861311195548665,-0.02042397736491032
2020-04-01,-0.009693539570701883,-0.005186449973110685,-0.003182037321520348,-0.005082081262242358,-0.00041238135039747294,0.002948339936165045,-0.014495513432969677,-0.0070427388859157555,0.001662227489797641,-0.004814560506343026,-0.003658892234182521,-0.011592871332094168,-0.012945661810289532,-0.0013873883463050073,0.0068871410999136835,-0.010144605938139773,-0.00921090910797776
2020-04-02,-0.009623021344502138,-0.007430817755137209,-0.0046549390364223455,-0.008887252439516104,-0.0066755866461744254,-0.0021348644727909984,-0.004655344652004625,0.005273385010209819,0.004956606783344564,-0.0022712127317895754,0.01934012065041275,0.004325635281027718,0.013244167605680502,0.008992464412658907,0.013844701496815336,0.021639356291856583,-0.040149312113437884
2020-04-03,0.002160585737140695,-0.004626276436040078,-0.010736427004434123,-0.0029749957470943133,-0.009757012992817305,0.0009866929571521353,0.002988552406723408,-0.001502173950279384,0.008400277869858119,0.007000061613774831,0.0005981505562891557,-0.007039006694772398,0.006293707348429734,-0.002743024829305307,-0.011598555656380172,0.01871343171881572,-0.02285675662619892
2020-04-06,-0.00496205345928217,-0.011300002644413776,0.01052991198249319,0.0026332892274305,-0.0037879876367099777,-0.01413180813833027,-0.003880092667913506,0.008743587176322865,0.0031481367827574163,0.006470852609163877,0.04214553205655875,0.018229894323492,0.008675515868893613,0.006225757255814668,0.0158220246902095,0.04186902663334051,0.01966106827735197
2020-04-07,0.024765291870628446,0.02050124291084443,-0.002189770516486067,0.0034949061066997223,-0.00035117798841302085,0.0016349517839938542,0.020537849526930992,-0.009742621556219166,0.0008670372979534882,0.003945959814239028,-0.028703678515670173,-0.015434311511176224,-0.006954752525242891,-0.005638120125625123,0.0033964035393297494,-0.03455714177422793,-0.012711304219580964
2020-04-08,0.0011721352049928948,0.0056557967946815335,0.0006049509721005485,0.004322682713502055,0.008395066874438117,0.007990435061038127,-0.002245309187986435,-0.006906029813032876,-0.008878350077415187,-0.004188873755057756,-0.009622801283048977,-0.015540756327347615,-0.0065373234941154875,-0.004126380037645738,-0.0016005664472033459,-0.019276008151162215,-0.01225200841148383
2020-04-09,0.016121529354355922,0.013508753131031614,-0.007301107093495529,-0.0005874102276798875,-0.002949175442926522,0.0043820359057443635,0.011615698733553335,-0.0006682874529216673,0.0028028871154889617,0.002557680716281894,-0.013672302307866913,-0.001730018559241797,0.00330712591936313,0.00012268337736178768,0.001834124917215861,-0.0019007602550371156,-0.012864727801453934
2020-04-10,0.012318080314068967,0.01560350521087095,0.0003923328193601193,0.002497740755771525,0.0058084025821540704,0.0049522058402361345,0.00581946882570111,-0.0012044327678472965,-0.005014540643624021,-0.003250806891218851,-0.013064118701061323,-0.004948145282672822,-0.012494424522803227,-0.005757565086345151,-0.013232461537349516,-0.009486072007048053,0.019175406562334272
2020-04-13,-0.0014788168572214342,0.00041179024656679,0.0004036423915009134,-0.001378936671125155,0.0004215719105242541,0.0004687121406096061,-0.0015439091370993995,-0.0012060323759118584,-0.0009656904869480229,-0.0020090614347211618,-0.00991563222175278,0.005170953923454591,-0.0006745903860389866,-0.001712111580912423,0.005072298776207583,-0.00040367350464094514,0.0032431068388616025
2020-04-14,0.003692121276425562,0.010401820878457979,-0.006014414651742695,-0.007519580482567126,-0.0009442706496941791,0.0050173562020875305,-0.00206314509286293,-0.006762981557002256,0.0006691387465974977,-0.006517860821643886,0.005684433083986761,0.005091330986569021,0.005144516167399771,0.00037771307574809866,0.006207120023952915,0.003691135801953282,0.01740674911809762
2020-04-15,0.0006734625664441476,0.005185452945888125,-0.0023806593784818754,0.0009653587942903253,0.005652768767769855,0.008139494620077781,-0.004824174274193629,0.000621753135158021,-0.006616051602723238,-0.0047589419559950575,-0.009681809522335928,0.0019483029044986778,-0.006285350557685953,-0.0010289692982453412,0.006853564983009329,0.01051395544898408,0.02316877236138228
2020-04-16,-0.01476749211174281,-0.01948890602857145,0.0009473308506718791,-0.0026564952902690697,-0.0073680914257653555,-0.008368762423754294,-0.01283651130266278,0.01721982491541032,0.0054855701105071325,0.004778581139226432,0.03732994818294661,0.021469853857503128,0.011796323825360245,0.008331486417280121,0.01139280917504355,0.01982656967276102,-0.0408623419087523
2020-04-17,0.011037489547931677,0.007877686219009084,-0.0014078283815990413,-0.0011636177585372964,-0.004335495615832264,-0.0026772022031123057,0.0034767675182458247,-0.005578286517427622,0.004337575778615633,0.0031858938285424724,-0.019979635525945106,-0.01472503933385425,-0.004129371301598827,-0.0006914219001801001,0.0032182589285301806,0.00013549975803488426,-0.0011919508785718832
2020-04-20,-0.005808316817588346,-0.002895585867291217,0.0006141958217266041,-0.0017110181296453053,0.0007228012218251976,-5.4772534279445945e-05,0.00023570853982451736,0.0006650164968262875,-0.001324264367083405,-0.002484115761385221,0.010995833833904966,-0.002548304535504786,-0.0012216117084228094,-0.0001020642477624676,-0.002973722349309639,0.007148579615745042,-0.011652617510473483
